,"STATEN ISLAND ANNUALIZE SALE FOR 2017.  (All Sales From  January 1, 2017 - December 31, 2017)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
925,5,BULLS HEAD,02 TWO FAMILY DWELLINGS                    ,1,2232,76, ,B2,30 PLANK ROAD, ,10314,2,0,2,4200,2380,1970,1,B2,0,2017-12-04 00:00:00
926,5,BULLS HEAD,02 TWO FAMILY DWELLINGS                    ,1,2233,21, ,B2,43 PLANK ROAD, ,10314,2,0,2,4400,2852,1970,1,B2,655000,2017-12-20 00:00:00
927,5,BULLS HEAD,02 TWO FAMILY DWELLINGS                    ,1,2233,64, ,B2,54 BERGLUND AVENUE, ,10314,2,0,2,4000,2810,1970,1,B2,660000,2017-02-23 00:00:00
928,5,BULLS HEAD,02 TWO FAMILY DWELLINGS                    ,1,2233,80, ,B2,22 BERGLUND AVENUE, ,10314,2,0,2,4100,2400,1970,1,B2,725000,2017-06-30 00:00:00
929,5,BULLS HEAD,03 THREE FAMILY DWELLINGS                  ,1,1557,15, ,C0,41 RICHARD LANE, ,10314,3,0,3,4000,2068,1980,1,C0,696000,2017-09-01 00:00:00
930,5,BULLS HEAD,03 THREE FAMILY DWELLINGS                  ,1,1560,153, ,C0,40 GARY COURT, ,10314,3,0,3,3000,2068,1975,1,C0,0,2017-07-19 00:00:00
931,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1489,1006, ,R3,256 WILLOW ROAD WEST, ,10314,1,0,1,0,0,1981,1,R3,0,2017-10-02 00:00:00
932,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1489,1010, ,R3,264 WILLOW ROAD WEST, ,10314,1,0,1,0,0,1981,1,R3,360000,2017-11-06 00:00:00
933,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1489,1013, ,R3,272 WILLOW ROAD WEST, ,10314,1,0,1,0,0,1981,1,R3,325000,2017-03-24 00:00:00
934,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1489,1105, ,R3,47 LYNN COURT, ,10314,1,0,1,0,0,1986,1,R3,250000,2017-12-14 00:00:00
935,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1489,1126, ,R3,60 HOLIDAY WAY, ,10314,1,0,1,0,0,1986,1,R3,305000,2017-12-20 00:00:00
936,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1491,1002, ,R3,290 WILLOW ROAD WEST, ,10314,1,0,1,0,0,1982,1,R3,0,2017-03-22 00:00:00
937,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1491,1024, ,R3,336 WILLOW ROAD WEST, ,10314,1,0,1,0,0,1982,1,R3,261612,2017-08-30 00:00:00
938,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1495,1012, ,R3,17A ARMAND STREET, ,10314,1,0,1,0,0,1986,1,R3,300000,2017-06-28 00:00:00
939,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1495,1025, ,R3,39 ARMAND STREET, ,10314,1,0,1,0,0,1986,1,R3,392500,2017-12-22 00:00:00
940,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1495,1036, ,R3,34 LEO STREET, ,10314,1,0,1,0,0,1986,1,R3,330000,2017-04-21 00:00:00
941,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1495,1049, ,R3,17 LEO STREET, ,10314,1,0,1,0,0,1986,1,R3,275000,2017-05-25 00:00:00
942,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1495,1052, ,R3,19A LEO STREET, ,10314,1,0,1,0,0,1986,1,R3,296000,2017-07-11 00:00:00
943,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1495,1062, ,R3,37A LEO STREET, ,10314,1,0,1,0,0,1986,1,R3,267000,2017-05-05 00:00:00
944,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1495,1073, ,R3,30A MELISSA STREET, ,10314,1,0,1,0,0,1986,1,R3,302000,2017-05-31 00:00:00
945,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1495,1092, ,R3,35A MELISSA STREET, ,10314,1,0,1,0,0,1986,1,R3,275000,2017-06-16 00:00:00
946,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1495,1093, ,R3,37 MELISSA STREET, ,10314,1,0,1,0,0,1986,1,R3,240000,2017-05-22 00:00:00
947,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1495,1105, ,R3,24A MARC STREET, ,10314,1,0,1,0,0,1986,1,R3,360000,2017-05-19 00:00:00
948,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1495,1117, ,R3,17 MARC STREET, ,10314,1,0,1,0,0,1986,1,R3,326000,2017-12-21 00:00:00
949,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1495,1152, ,R3,29A ANITA STREET, ,10314,1,0,1,0,0,1986,1,R3,355000,2017-08-22 00:00:00
950,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1495,1186, ,R3,37A PETER STREET, ,10314,1,0,1,0,0,1986,1,R3,326500,2017-10-03 00:00:00
951,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1495,1187, ,R3,39 PETER STREET, ,10314,1,0,1,0,0,1986,1,R3,280000,2017-01-27 00:00:00
952,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1548,1001, ,R3,44 DEBBIE STREET, ,10314,1,0,1,0,0,1990,1,R3,350000,2017-09-19 00:00:00
953,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1548,1005, ,R3,96 DEBBIE STREET, ,10314,1,0,1,0,0,1990,1,R3,223080,2017-11-16 00:00:00
954,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1548,1017, ,R3,74 DEBBIE STREET,8A,10314,1,0,1,0,0,1989,1,R3,0,2017-06-27 00:00:00
955,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1548,1029, ,R3,40 DEBBIE STREET,14A,10314,1,0,1,0,0,1989,1,R3,389000,2017-09-28 00:00:00
956,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1548,1042, ,R3,17 JENNIFER LANE,20B,10314,1,0,1,0,0,1989,1,R3,287000,2017-01-23 00:00:00
957,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1548,1048, ,R3,23B JENNIFER PLACE,23B,10314,1,0,1,0,0,1989,1,R3,369000,2017-10-26 00:00:00
958,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1548,1067, ,R3,51 JENNIFER LANE,33A,10314,1,0,1,0,0,1989,1,R3,370000,2017-10-27 00:00:00
959,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1548,2008, ,R3,63 JENNIFER PLACE,4B,10314,1,0,1,0,0,1998,1,R3,385000,2017-05-24 00:00:00
960,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1548,2021, ,R3,58 JENNIFER PLACE,11A,10314,1,0,1,0,0,1998,1,R3,10,2017-11-21 00:00:00
961,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1548,2024, ,R3,56 JENNIFER PLACE,12B,10314,1,0,1,0,0,1998,1,R3,377500,2017-04-17 00:00:00
962,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1548,2028, ,R3,52 JENNIFER PLACE,14B,10314,1,0,1,0,0,1998,1,R3,467351,2017-02-16 00:00:00
963,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1548,2028, ,R3,52 JENNIFER PLACE,14B,10314,1,0,1,0,0,1998,1,R3,10,2017-08-29 00:00:00
964,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1548,2028, ,R3,52 JENNIFER PLACE,14B,10314,1,0,1,0,0,1998,1,R3,294060,2017-10-10 00:00:00
965,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1548,2031, ,R3,48 JENNIFER PLACE,16A,10314,1,0,1,0,0,1998,1,R3,360000,2017-06-13 00:00:00
966,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1548,2034, ,R3,46 JENNIFER PLACE,17B,10314,1,0,1,0,0,1998,1,R3,336000,2017-01-25 00:00:00
967,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1548,2034, ,R3,46 JENNIFER PLACE,17B,10314,1,0,1,0,0,1998,1,R3,0,2017-05-01 00:00:00
968,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1548,2043, ,R3,36 JENNIFER PLACE,22A,10314,1,0,1,0,0,1998,1,R3,380000,2017-10-04 00:00:00
969,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1548,2048, ,R3,32B JENNIFER PLACE,24B,10314,1,0,1,0,0,1998,1,R3,379932,2017-07-19 00:00:00
970,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1548,2050, ,R3,30 JENNIFER PLACE,25B,10314,1,0,1,0,0,1998,1,R3,325000,2017-10-19 00:00:00
971,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1548,2054, ,R3,26 JENNIFER PLACE,27B,10314,1,0,1,0,0,1998,1,R3,379000,2017-10-25 00:00:00
972,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1552,1003, ,R3,14 PARKVIEW LOOP, ,10314,1,0,1,0,0,1980,1,R3,355000,2017-11-07 00:00:00
973,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1552,1010, ,R3,24 PARKVIEW LOOP, ,10314,1,0,1,0,0,1980,1,R3,515000,2017-11-30 00:00:00
974,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1552,1036, ,R3,53 PARKVIEW LOOP, ,10314,1,0,1,0,0,1980,1,R3,390000,2017-05-26 00:00:00
975,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1552,1044, ,R3,155 MORANI STREET, ,10314,1,0,1,0,0,1980,1,R3,250000,2017-11-22 00:00:00
976,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1552,1079, ,R3,118 PARKVIEW LOOP, ,10314,1,0,1,0,0,1980,1,R3,330000,2017-10-30 00:00:00
977,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1552,1092, ,R3,95 PARKVIEW LOOP, ,10314,1,0,1,0,0,1980,1,R3,302500,2017-06-29 00:00:00
978,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1552,1098, ,R3,79 PARKVIEW LOOP, ,10314,1,0,1,0,0,1980,1,R3,375000,2017-08-10 00:00:00
979,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1552,1105, ,R3,169 PARKVIEW LOOP, ,10314,1,0,1,0,0,1980,1,R3,0,2017-08-11 00:00:00
980,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1552,1105, ,R3,169 PARKVIEW LOOP, ,10314,1,0,1,0,0,1980,1,R3,295000,2017-08-25 00:00:00
981,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1552,1115, ,R3,142 PARKVIEW LOOP, ,10314,1,0,1,0,0,1980,1,R3,350000,2017-06-16 00:00:00
982,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1552,1119, ,R3,160 PARKVIEW LOOP, ,10314,1,0,1,0,0,1980,1,R3,289700,2017-06-23 00:00:00
983,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1552,1133, ,R3,191 PARKVIEW LOOP, ,10314,1,0,1,0,0,1980,1,R3,360000,2017-10-04 00:00:00
984,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1552,1143, ,R3,83 DEBBIE STREET, ,10314,1,0,1,0,0,1980,1,R3,409000,2017-12-14 00:00:00
985,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1644,1031, ,R3,22A ZECK COURT, ,10314,1,0,1,0,0,1984,1,R3,0,2017-04-11 00:00:00
986,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1651,1023, ,R3,50 REGAL WALK,23,10303,1,0,1,0,0,1988,1,R3,300000,2017-07-20 00:00:00
987,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1651,1023, ,R3,50 REGAL WALK,23,10303,1,0,1,0,0,1988,1,R3,437500,2017-12-11 00:00:00
988,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1651,1042, ,R3,55 WOLKOFF LANE,42,10303,1,0,1,0,0,1988,1,R3,468000,2017-04-28 00:00:00
989,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1651,1045, ,R3,62 REGAL WALK,B,10303,1,0,1,0,0,1988,1,R3,187790,2017-05-04 00:00:00
990,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1651,1086, ,R3,87 REGAL WALK,A,10303,1,0,1,0,0,1988,1,R3,323000,2017-05-25 00:00:00
991,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1651,1104, ,R3,57B REGAL WALK,117,10303,1,0,1,0,0,1988,1,R3,317000,2017-04-27 00:00:00
992,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1651,1126, ,R3,959 GOETHALS RD NORTH,139,10303,1,0,1,0,0,1988,1,R3,438000,2017-07-20 00:00:00
993,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1651,1148, ,R3,17 REGAL WALK,161,10303,1,0,1,0,0,1988,1,R3,345000,2017-03-21 00:00:00
994,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1651,1209, ,R3,12 FARRAGUT AVENUE,91,10303,1,0,1,0,0,1988,1,R3,399999,2017-12-08 00:00:00
995,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1651,1212, ,R3,917 GOETHALS ROAD NORTH,94,10303,1,0,1,0,0,1988,1,R3,210000,2017-12-14 00:00:00
996,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1659,1014, ,R3,19 ADA DRIVE, ,10314,1,0,1,0,0,1983,1,R3,400000,2017-12-08 00:00:00
997,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1659,1020, ,R3,25 ADA DRIVE, ,10314,1,0,1,0,0,1983,1,R3,349000,2017-01-12 00:00:00
998,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1659,1026, ,R3,39 ADA DRIVE, ,10314,1,0,1,0,0,1983,1,R3,305000,2017-06-27 00:00:00
999,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1659,1035, ,R3,38 ADA DRIVE, ,10314,1,0,1,0,0,1983,1,R3,390000,2017-09-22 00:00:00
1000,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1668,1051, ,R3,15 WOLKOFF LANE, ,10303,1,0,1,0,0,1983,1,R3,297500,2017-04-27 00:00:00
1001,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1668,1081, ,R3,"87 SELVIN LOOP, UNIT 12", ,10303,1,0,1,0,0,1983,1,R3,255000,2017-09-11 00:00:00
1002,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1668,1085, ,R3,546 LISK AVENUE, ,10303,1,0,1,0,0,1985,1,R3,285000,2017-04-20 00:00:00
1003,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1668,1094, ,R3,540A LISK AVENUE, ,10303,1,0,1,0,0,1985,1,R3,0,2017-04-18 00:00:00
1004,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1668,1101, ,R3,528 LISK AVENUE, ,10303,1,0,1,0,0,1985,1,R3,280000,2017-01-31 00:00:00
1005,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1668,1106, ,R3,526A LISK AVENUE, ,10303,1,0,1,0,0,1985,1,R3,225000,2017-11-28 00:00:00
1006,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1668,1116, ,R3,96 WOLKOFF LANE, ,10303,1,0,1,0,0,1985,1,R3,0,2017-12-13 00:00:00
1007,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1668,1119, ,R3,90 WOLKOFF LANE, ,10303,1,0,1,0,0,1985,1,R3,295000,2017-09-28 00:00:00
1008,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1668,1128, ,R3,80 WOLKOFF LANE, ,10303,1,0,1,0,0,1985,1,R3,305000,2017-06-23 00:00:00
1009,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1668,1160, ,R3,36A SELVIN LOOP, ,10303,1,0,1,0,0,1985,1,R3,0,2017-11-10 00:00:00
1010,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1668,1189, ,R3,414A LISK AVENUE, ,10303,1,0,1,0,0,1985,1,R3,0,2017-03-24 00:00:00
1011,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1668,1203, ,R3,432A LISK AVENUE, ,10303,1,0,1,0,0,1985,1,R3,255000,2017-09-21 00:00:00
1012,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1668,1205, ,R3,436A LISK AVENUE, ,10303,1,0,1,0,0,1985,1,R3,275000,2017-04-04 00:00:00
1013,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1691,1004, ,R3,268A BRUCKNER AVENUE,268A,10303,1,0,1,0,0,1990,1,R3,237000,2017-08-18 00:00:00
1014,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1692,1102, ,R3,273A BRUCKNER AVENUE,273A,10303,1,0,1,0,0,1990,1,R3,295000,2017-09-06 00:00:00
1015,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1692,1113, ,R3,249 BRUCKNER AVENUE,249,10303,1,0,1,0,0,1990,1,R3,285000,2017-03-07 00:00:00
1016,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1692,1115, ,R3,247 BRUCKNER AVENUE,247,10303,1,0,1,0,0,1990,1,R3,310000,2017-02-24 00:00:00
1017,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1692,1117, ,R3,26 JUPITER LANE,26,10303,1,0,1,0,0,1990,1,R3,0,2017-06-10 00:00:00
1018,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1692,1122, ,R3,18 JUPITER LANE,18,10303,1,0,1,0,0,1990,1,R3,265000,2017-01-25 00:00:00
1019,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1692,1134, ,R3,12 HEANEY AVENUE,12,10303,1,0,1,0,0,1990,1,R3,286000,2017-06-16 00:00:00
1020,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,1692,1141, ,R3,32A HEANEY AVENUE,32A,10303,1,0,1,0,0,1990,1,R3,0,2017-07-12 00:00:00
1021,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1C,2145,1003, ,R6,3350 VICTORY BOULEVARD,C,10314,1,0,1,0,0,2010,1,R6,0,2017-08-25 00:00:00
1022,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,2153,1001, ,R3,21F SIGNS ROAD, ,10314,1,0,1,0,0,1977,1,R3,350000,2017-01-31 00:00:00
1023,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,2153,1003, ,R3,21D SIGNS ROAD, ,10314,1,0,1,0,0,1977,1,R3,379000,2017-08-15 00:00:00
1024,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,2153,1011, ,R3,17H SIGNS ROAD, ,10314,1,0,1,0,0,1977,1,R3,400000,2017-12-21 00:00:00
1025,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,2153,1019, ,R3,15F SIGNS ROAD, ,10314,1,0,1,0,0,1977,1,R3,470000,2017-09-08 00:00:00
1026,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,2153,1041, ,R3,7B SIGNS ROAD, ,10314,1,0,1,0,0,1977,1,R3,0,2017-11-16 00:00:00
1027,5,BULLS HEAD,04 TAX CLASS 1 CONDOS                      ,1A,2153,1043, ,R3,3F SIGNS ROAD, ,10314,1,0,1,0,0,1977,1,R3,497500,2017-12-21 00:00:00
1028,5,BULLS HEAD,06 TAX CLASS 1 - OTHER                     ,1,1696,46, ,G0,460 VAN NAME AVENUE, ,10303,0,0,0,3742,0,1950,1,G0,0,2017-10-06 00:00:00
1029,5,BULLS HEAD,21 OFFICE BUILDINGS                        ,4,1498,26, ,O7,1285 RICHMOND AVENUE, ,10314,0,1,1,6890,1687,1960,4,O7,525000,2017-07-14 00:00:00
1030,5,BULLS HEAD,21 OFFICE BUILDINGS                        ,4,1498,26, ,O7,1285 RICHMOND AVENUE, ,10314,0,1,1,6890,1687,1960,4,O7,0,2017-09-29 00:00:00
1031,5,BULLS HEAD,22 STORE BUILDINGS                         ,4,1546,21, ,K1,1475 RICHMOND AVENUE, ,10314,0,2,2,5200,2100,1990,4,K1,930000,2017-11-22 00:00:00
1032,5,BULLS HEAD,37 RELIGIOUS FACILITIES                    ,4,1548,50, ,M1,1501 RICHMOND AVENUE, ,10314,0,1,1,64074,27273,1982,4,M1,0,2017-09-25 00:00:00
1033,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,316,15, ,A1,175 RAYMOND PLACE, ,10310,1,0,1,2850,1463,1925,1,A1,579000,2017-05-23 00:00:00
1034,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,321,114, ,A2,50 ALPINE COURT, ,10310,1,0,1,4158,1196,1955,1,A2,610000,2017-06-22 00:00:00
1035,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,321,205, ,A2,32 BENEDICT AVENUE, ,10314,1,0,1,5000,1269,1955,1,A2,0,2017-06-15 00:00:00
1036,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,321,240, ,A2,31 KINGSLEY AVENUE, ,10314,1,0,1,4000,984,1955,1,A2,0,2017-09-12 00:00:00
1037,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,321,242, ,A0,35 KINGSLEY AVENUE, ,10314,1,0,1,6000,1260,1955,1,A0,0,2017-09-12 00:00:00
1038,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,321,252, ,A2,61 KINGSLEY AVENUE, ,10314,1,0,1,4800,1269,1960,1,A2,0,2017-06-27 00:00:00
1039,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,321,254, ,A2,65 KINGSLEY AVENUE, ,10314,1,0,1,4800,1269,1960,1,A2,400000,2017-09-11 00:00:00
1040,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,332,176, ,A1,155 DRAKE AVENUE, ,10314,1,0,1,5650,1484,1920,1,A1,530125,2017-11-30 00:00:00
1041,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,334,12, ,A1,68 UTTER AVENUE, ,10314,1,0,1,3000,1076,1940,1,A1,0,2017-07-25 00:00:00
1042,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,336,33, ,A1,229 UTTER AVENUE, ,10314,1,0,1,6000,2384,1930,1,A1,940000,2017-10-06 00:00:00
1043,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,337,17, ,A1,223 RICE AVENUE, ,10314,1,0,1,6000,1700,1920,1,A1,820000,2017-09-25 00:00:00
1044,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,338,7, ,A2,203 POTTER AVENUE, ,10314,1,0,1,4000,1210,1955,1,A2,0,2017-02-08 00:00:00
1045,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,338,9, ,A0,207 POTTER AVENUE, ,10314,1,0,1,4000,1090,1955,1,A0,650000,2017-05-08 00:00:00
1046,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,341,7, ,A2,431 MANOR ROAD, ,10314,1,0,1,5400,700,1950,1,A2,400000,2017-02-13 00:00:00
1047,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,343,33, ,A1,93 SANFORD PLACE, ,10314,1,0,1,2500,1028,1925,1,A1,545000,2017-07-27 00:00:00
1048,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,346,72, ,A1,218 POTTER AVENUE, ,10314,1,0,1,6000,1512,1899,1,A1,705000,2017-10-03 00:00:00
1049,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,346,380, ,A0,111 GOVERNOR ROAD, ,10314,1,0,1,5485,1200,1950,1,A0,599999,2017-11-08 00:00:00
1050,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,346,525, ,A0,106 GOVERNOR ROAD, ,10314,1,0,1,4018,1470,1950,1,A0,561000,2017-06-19 00:00:00
1051,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,347,150, ,A0,22 GOVERNOR ROAD, ,10314,1,0,1,4410,1250,1950,1,A0,0,2017-12-27 00:00:00
1052,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,351,146, ,A5,27 ARTHUR COURT, ,10310,1,0,1,1326,775,1991,1,A5,400000,2017-08-25 00:00:00
1053,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,351,147, ,A5,29 ARTHUR COURT, ,10310,1,0,1,2040,775,1990,1,A5,378500,2017-02-08 00:00:00
1054,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,352,134, ,A1,139 EGBERT AVENUE, ,10310,1,0,1,3230,1014,1920,1,A1,0,2017-12-08 00:00:00
1055,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,353,41, ,A5,200E DUBOIS AVENUE, ,10310,1,0,1,1996,1200,2014,1,A5,550000,2017-12-22 00:00:00
1056,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,353,60, ,A1,246 DUBOIS AVENUE, ,10310,1,0,1,2625,1200,1910,1,A1,382000,2017-03-31 00:00:00
1057,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,353,64, ,A0,254 DUBOIS AVENUE, ,10310,1,0,1,4755,1043,1915,1,A0,499900,2017-05-15 00:00:00
1058,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,354,8, ,S1,483 JEWETT AVENUE, ,10302,1,1,2,9628,1900,1931,1,S1,528000,2017-07-14 00:00:00
1059,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,354,11, ,S1,479 JEWETT AVENUE, ,10302,1,1,2,3775,1992,1925,1,S1,150000,2017-09-26 00:00:00
1060,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,354,77, ,A5,16 MUNDY AVENUE, ,10310,1,0,1,2050,1774,2003,1,A5,0,2017-08-30 00:00:00
1061,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,354,114, ,A5,209 EGBERT AVENUE, ,10310,1,0,1,2134,2040,1996,1,A5,483000,2017-01-19 00:00:00
