,"BRONX ANNUALIZE SALES FOR 2013.  (All Sales From  Jan 1, 2013 - Dec 31, 2013.)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 3/31/2014  Coop Sales Files as of 4/8/2014,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name and Descriptive Data is as of 4/13/2014,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
3931,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5747,605, ,D4,"2736 INDEPENDENCE AVENUE, 5C             ",            ,10463,0,0,0,0,0,1970,2,D4,188750,2013-12-05 00:00:00
3932,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5748,500, ,D4,"3001 HENRY HUDSON PARKWAY, 6L            ",            ,10463,0,0,0,0,0,1934,2,D4,200000,2013-01-22 00:00:00
3933,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5748,500, ,D4,"3001 HENRY HUDSON PARKWAY, 4L            ",            ,10463,0,0,0,0,0,1934,2,D4,230000,2013-02-01 00:00:00
3934,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5748,500, ,D4,"3001 HENRY HUDSON PARKWAY, 5A            ",            ,10463,0,0,0,0,0,1934,2,D4,180000,2013-07-03 00:00:00
3935,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5748,500, ,D4,"3001 HENRY HUDSON PARKWAY, 3F            ",            ,10463,0,0,0,0,0,1934,2,D4,525000,2013-07-11 00:00:00
3936,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5748,500, ,D4,"3001 HENRY HUDSON PARKWAY, 3I            ",            ,10463,0,0,0,0,0,1934,2,D4,228500,2013-11-06 00:00:00
3937,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5750,357, ,D4,"735 KAPPOCK STREET, 5E                   ",            ,10463,0,0,0,0,0,1953,2,D4,196000,2013-12-03 00:00:00
3938,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5771,20, ,D4,"3600 FIELDSTON ROAD, 1H                  ",            ,10463,0,0,0,0,0,1941,2,D4,50800,2013-11-14 00:00:00
3939,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5771,41, ,D4,"474 WEST 238  ST, 4I                     ",            ,10463,0,0,0,0,0,1939,2,D4,222000,2013-12-23 00:00:00
3940,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5779,820, ,D4,"3840 GREYSTONE AVENUE, 2Q                ",            ,10463,0,0,0,0,0,1951,2,D4,215000,2013-02-04 00:00:00
3941,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5779,820, ,D4,"3840 GREYSTONE AVENUE, BS                ",            ,10463,0,0,0,0,0,1951,2,D4,60000,2013-02-26 00:00:00
3942,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5779,820, ,D4,"3840 GREYSTONE AVENUE, 2L                ",            ,10463,0,0,0,0,0,1951,2,D4,170000,2013-07-02 00:00:00
3943,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5779,820, ,D4,"3840 GREYSTONE AVENUE, 6K                ",            ,10463,0,0,0,0,0,1951,2,D4,173500,2013-08-08 00:00:00
3944,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5779,820, ,D4,"3840 GREYSTONE AVENUE, BO                ",            ,10463,0,0,0,0,0,1951,2,D4,175000,2013-09-24 00:00:00
3945,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5785,268, ,D4,"3299 CAMBRIDGE AVENUE, 7A                ",            ,10463,0,0,0,0,0,1954,2,D4,295000,2013-10-08 00:00:00
3946,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5785,284, ,D4,"3235 CAMBRIDGE AVENUE, 1B                ",            ,10471,0,0,0,0,0,1960,2,D4,80000,2013-07-15 00:00:00
3947,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5785,284, ,D4,"3235 CAMBRIDGE AVENUE, 5C                ",            ,10471,0,0,0,0,0,1960,2,D4,225000,2013-07-25 00:00:00
3948,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5785,284, ,D4,"3235 CAMBRIDGE AVENUE, 2F                ",            ,10471,0,0,0,0,0,1960,2,D4,117000,2013-09-20 00:00:00
3949,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5785,284, ,D4,"3235 CAMBRIDGE AVENUE, 6J                ",            ,10471,0,0,0,0,0,1960,2,D4,118000,2013-09-30 00:00:00
3950,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5785,284, ,D4,"3235 CAMBRIDGE AVENUE, 7D                ",            ,10471,0,0,0,0,0,1960,2,D4,118000,2013-11-18 00:00:00
3951,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5785,284, ,D4,"3235 CAMBRIDGE AVENUE, 6D                ",            ,10471,0,0,0,0,0,1960,2,D4,125000,2013-12-23 00:00:00
3952,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5787,130, ,D4,"3200 NETHERLAND AVENUE, 1K               ",            ,10463,0,0,0,0,0,1957,2,D4,209000,2013-01-31 00:00:00
3953,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5787,130, ,D4,"3200 NETHERLAND AVENUE, 3K               ",            ,10463,0,0,0,0,0,1957,2,D4,230000,2013-07-22 00:00:00
3954,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5787,148, ,D4,"3260 NETHERLAND AVENUE, 6A               ",            ,10463,0,0,0,0,0,1950,2,D4,150000,2013-02-08 00:00:00
3955,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5787,177, ,D4,"3225 JOHNSON AVENUE, 6K                  ",            ,10463,0,0,0,0,0,1970,2,D4,100000,2013-11-22 00:00:00
3956,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5788,74, ,D4,"3210 ARLINGTON AVENUE, 3C                ",            ,10463,0,0,0,0,0,1955,2,D4,215000,2013-02-04 00:00:00
3957,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5788,74, ,D4,"3210 ARLINGTON AVENUE, 5L                ",            ,10463,0,0,0,0,0,1955,2,D4,117624,2013-03-11 00:00:00
3958,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5788,119, ,D4,"3215 NETHERLAND AVE, 2A                  ",            ,10463,0,0,0,0,0,1939,2,D4,255000,2013-07-29 00:00:00
3959,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5788,119, ,D4,"3215 NETHERLAND AVENUE, 1F               ",            ,10463,0,0,0,0,0,1939,2,D4,230000,2013-08-22 00:00:00
3960,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5788,119, ,D4,"3215 NETHERLAND AVENUE, 3H               ",            ,10463,0,0,0,0,0,1939,2,D4,440000,2013-10-10 00:00:00
3961,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5789,15, ,D4,"3206 FAIRFIELD AVENUE, 5A                ",            ,10463,0,0,0,0,0,1954,2,D4,212500,2013-06-10 00:00:00
3962,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5789,15, ,D4,"3206 FAIRFIELD AVE, 7C                   ",            ,10463,0,0,0,0,0,1954,2,D4,0,2013-09-30 00:00:00
3963,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5789,15, ,D4,"3206 FAIRFIELD AVENUE, 2C                ",            ,10463,0,0,0,0,0,1954,2,D4,215000,2013-09-30 00:00:00
3964,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5789,59, ,D4,"3215 ARLINGTON AVENUE, 1E                ",            ,10463,0,0,0,0,0,1958,2,D4,150000,2013-06-20 00:00:00
3965,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5789,59, ,D4,"3215 ARLINGTON AVENUE, 4C                ",            ,10463,0,0,0,0,0,1958,2,D4,315000,2013-08-01 00:00:00
3966,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5789,59, ,D4,"3215 ARLINGTON AVENUE, 6F                ",            ,10463,0,0,0,0,0,1958,2,D4,142994,2013-09-19 00:00:00
3967,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5789,59, ,D4,"3215 ARLINGTON AVENUE, 5C                ",            ,10463,0,0,0,0,0,1958,2,D4,337000,2013-11-21 00:00:00
3968,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5792,422, ,D4,"3512 OXFORD AVENUE, 1D                   ",            ,10463,0,0,0,0,0,1962,2,D4,155000,2013-11-05 00:00:00
3969,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5792,445, ,D4,"525 WEST 235 STREET, 4A                  ",            ,10463,0,0,0,0,0,1954,2,D4,138000,2013-08-28 00:00:00
3970,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5795,518, ,D4,"3530 HENRY HUDSON PARKWAY, 4K            ",            ,10463,0,0,0,0,0,1955,2,D4,217225,2013-01-31 00:00:00
3971,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5795,518, ,D4,"3530 HENRY HUDSON PKWY, 6K               ",            ,10463,0,0,0,0,0,1955,2,D4,222550,2013-05-16 00:00:00
3972,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5795,518, ,D4,"3530 HENRY HUDSON PKWY, 11E              ",            ,10463,0,0,0,0,0,1955,2,D4,545000,2013-06-21 00:00:00
3973,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5795,518, ,D4,"3530 HENRY HUDSON PARKWAY, 11H           ",            ,10463,0,0,0,0,0,1955,2,D4,200000,2013-05-29 00:00:00
3974,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5795,518, ,D4,"3530 HENRY HUDSON PKWY, 11C              ",            ,10463,0,0,0,0,0,1955,2,D4,225000,2013-08-14 00:00:00
3975,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5795,518, ,D4,"3530 HENRY HUDSON PKWY, 14F              ",            ,10463,0,0,0,0,0,1955,2,D4,244825,2013-11-07 00:00:00
3976,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5795,518, ,D4,"3530 HENRY HUDSON PARKWAY, 15H           ",            ,10463,0,0,0,0,0,1955,2,D4,225000,2013-12-18 00:00:00
3977,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5796,107, ,D4,"525 WEST 236TH STREET, 2C                ",            ,10463,0,0,0,0,0,1956,2,D4,0,2013-04-18 00:00:00
3978,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5796,107, ,D4,"525 WEST 236TH ST, 6H                    ",            ,10463,0,0,0,0,0,1956,2,D4,225000,2013-11-07 00:00:00
3979,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5796,135, ,D4,"3656 JOHNSON AVENUE, 5C-D                ",            ,10463,0,0,0,0,0,1932,2,D4,300000,2013-02-25 00:00:00
3980,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5796,135, ,D4,"3656 JOHNSON AVENUE, 2H                  ",            ,10463,0,0,0,0,0,1932,2,D4,142000,2013-03-06 00:00:00
3981,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5796,135, ,D4,"3656 JOHNSON AVENUE, 4H                  ",            ,10463,0,0,0,0,0,1932,2,D4,153814,2013-06-26 00:00:00
3982,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5796,135, ,D4,"3656 JOHNSON AVENUE, 3C                  ",            ,10463,0,0,0,0,0,1932,2,D4,151050,2013-11-01 00:00:00
3983,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5799,32, ,D4,"3635 JOHNSON AVE, 4C                     ",            ,10463,0,0,0,0,0,1954,2,D4,175000,2013-09-17 00:00:00
3984,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5799,32, ,D4,"3635 JOHNSON AVENUE, 4N                  ",            ,10463,0,0,0,0,0,1954,2,D4,0,2013-12-10 00:00:00
3985,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5799,73, ,D4,"3601 JOHNSON AVENUE, 4B                  ",            ,10463,0,0,0,0,0,1955,2,D4,237000,2013-02-14 00:00:00
3986,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5799,73, ,D4,"3601 JOHNSON AVENUE, 6K                  ",            ,10463,0,0,0,0,0,1955,2,D4,135000,2013-01-31 00:00:00
3987,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5799,73, ,D4,"3601 JOHNSON AVENUE, 3H                  ",            ,10463,0,0,0,0,0,1955,2,D4,353000,2013-05-16 00:00:00
3988,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5799,73, ,D4,"3601 JOHNSON AVENUE, 1-A                 ",            ,10463,0,0,0,0,0,1955,2,D4,260000,2013-09-12 00:00:00
3989,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5799,73, ,D4,"3601 JOHNSON AVENUE, 1-O                 ",            ,10463,0,0,0,0,0,1955,2,D4,184000,2013-12-31 00:00:00
3990,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5800,1, ,D4,"3616 HENRY HUDSON PARKWAY, 4FS           ",            ,10463,0,0,0,0,0,1954,2,D4,470000,2013-04-08 00:00:00
3991,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5800,1, ,D4,"3616 HENRY HUDSON PARKWAY, 6GS           ",            ,10463,0,0,0,0,0,1954,2,D4,282500,2013-02-26 00:00:00
3992,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5800,1, ,D4,"3616 HENRY HUDSON PARKWAY, 5I-SO         ",            ,10463,0,0,0,0,0,1954,2,D4,307000,2013-06-07 00:00:00
3993,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5800,1, ,D4,"3616 HENRY HUDSON PARKWAY, 3HN           ",            ,10463,0,0,0,0,0,1954,2,D4,165000,2013-07-30 00:00:00
3994,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5845,1825, ,D4,"5500 FIELDSTON ROAD, 8GG                 ",            ,10471,0,0,0,0,0,1960,2,D4,235000,2013-01-10 00:00:00
3995,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5845,1825, ,D4,"5500 FIELDSTON ROAD, 7EE                 ",            ,10471,0,0,0,0,0,1960,2,D4,350000,2013-02-07 00:00:00
3996,2,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5845,1825, ,D4,"5500 FIELDSTON ROAD, 1HH                 ",            ,10471,0,0,0,0,0,1960,2,D4,190000,2013-01-18 00:00:00
