,Manhattan All Sales For 2010 (January 2010 - December 2010),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,"Neighborhood Name 05/06/12, Descriptive Data is as of 05/06/12",,,,,,,,,,,,,,,,,,,,
1,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
2,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
12795,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1618, ,R4,415 MAIN STREET                          ,3-G         ,10044,1,0,1,0,0,2007,2,R4,1140440,2010-01-11 00:00:00
12796,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1624, ,R4,415 MAIN STREET                          ,4-E         ,10044,1,0,1,0,0,2007,2,R4,416000,2010-03-16 00:00:00
12797,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1627, ,R4,415 MAIN STREET                          ,4-H         ,10044,1,0,1,0,0,2007,2,R4,635000,2010-01-19 00:00:00
12798,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1629, ,R4,415 MAIN STREET                          ,5-B         ,10044,1,0,1,0,0,2007,2,R4,460000,2010-04-20 00:00:00
12799,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1631, ,R4,415 MAIN STREET                          ,5-D         ,10044,1,0,1,0,0,2007,2,R4,547309,2010-03-01 00:00:00
12800,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1635, ,R4,415 MAIN STREET                          ,5-H         ,10044,1,0,1,0,0,2007,2,R4,640000,2010-03-29 00:00:00
12801,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1636, ,R4,415 MAIN STREET                          ,6-A         ,10044,1,0,1,0,0,2007,2,R4,715000,2010-03-01 00:00:00
12802,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1639, ,R4,415 MAIN STREET                          ,6-D         ,10044,1,0,1,0,0,2007,2,R4,534836,2010-05-11 00:00:00
12803,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1647, ,R4,415 MAIN STREET                          ,7-D         ,10044,1,0,1,0,0,2007,2,R4,532500,2010-03-17 00:00:00
12804,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1652, ,R4,415 MAIN STREET                          ,8-A         ,10044,1,0,1,0,0,2007,2,R4,720000,2010-04-14 00:00:00
12805,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1655, ,R4,415 MAIN STREET                          ,8-D         ,10044,1,0,1,0,0,2007,2,R4,535000,2010-04-15 00:00:00
12806,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1657, ,R4,415 MAIN STREET                          ,8-F         ,10044,1,0,1,0,0,2007,2,R4,850240,2010-01-20 00:00:00
12807,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1663, ,R4,415 MAIN STREET                          ,9-D         ,10044,1,0,1,0,0,2007,2,R4,547500,2010-04-19 00:00:00
12808,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1668, ,R4,415 MAIN STREET                          ,10-A        ,10044,1,0,1,0,0,2007,2,R4,745000,2010-06-04 00:00:00
12809,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1679, ,R4,415 MAIN STREET                          ,11-D        ,10044,1,0,1,0,0,2007,2,R4,545000,2010-05-17 00:00:00
12810,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1681, ,R4,415 MAIN STREET                          ,11-F        ,10044,1,0,1,0,0,2007,2,R4,868000,2010-08-16 00:00:00
12811,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1684, ,R4,415 MAIN STREET                          ,12-A        ,10044,1,0,1,0,0,2007,2,R4,792500,2010-03-15 00:00:00
12812,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1685, ,R4,415 MAIN STREET                          ,12-B        ,10044,1,0,1,0,0,2007,2,R4,480000,2010-06-21 00:00:00
12813,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1687, ,R4,415 MAIN STREET                          ,12-D        ,10044,1,0,1,0,0,2007,2,R4,557500,2010-01-26 00:00:00
12814,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1692, ,R4,415 MAIN STREET                          ,14-A        ,10044,1,0,1,0,0,2007,2,R4,775000,2010-04-01 00:00:00
12815,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1693, ,R4,415 MAIN STREET                          ,14-B        ,10044,1,0,1,0,0,2007,2,R4,475000,2010-07-01 00:00:00
12816,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1696, ,R4,415 MAIN STREET                          ,14-E        ,10044,1,0,1,0,0,2007,2,R4,505986,2010-09-15 00:00:00
12817,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1700, ,R4,415 MAIN STREET                          ,15-A        ,10044,1,0,1,0,0,2007,2,R4,755000,2010-05-17 00:00:00
12818,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1701, ,R4,415 MAIN STREET                          ,15-B        ,10044,1,0,1,0,0,2007,2,R4,492500,2010-07-22 00:00:00
12819,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1703, ,R4,415 MAIN STREET                          ,15-D        ,10044,1,0,1,0,0,2007,2,R4,572765,2010-02-18 00:00:00
12820,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1713, ,R4,415 MAIN STREET                          ,PH1-F       ,10044,1,0,1,0,0,2007,2,R4,975000,2010-05-20 00:00:00
12821,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1716, ,R4,415 MAIN STREET                          ,PH2-A       ,10044,1,0,1,0,0,2007,2,R4,770000,2010-05-12 00:00:00
12822,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1373,1719, ,R4,415 MAIN STREET                          ,PH2-D       ,10044,1,0,1,0,0,2007,2,R4,585493,2010-01-11 00:00:00
12823,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1374,1159, ,R4,502 PARK AVENUE                          ,7H          ,10022,1,0,1,0,0,0,2,R4,0,2010-05-27 00:00:00
12824,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1374,1184, ,R4,502 PARK AVENUE                          ,10F         ,10022,1,0,1,0,0,0,2,R4,1200000,2010-08-17 00:00:00
12825,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1374,1192, ,R4,502 PARK AVENUE                          ,11E         ,10022,1,0,1,0,0,0,2,R4,1500000,2010-12-01 00:00:00
12826,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1374,1208, ,R4,502 PARK AVENUE                          ,14A         ,10022,1,0,1,0,0,0,2,R4,1495000,2010-04-16 00:00:00
12827,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1374,1260, ,R4,502 PARK AVENUE                          ,PH29        ,10022,1,0,1,0,0,0,2,R4,10200000,2010-07-20 00:00:00
12828,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1375,1033, ,R4,40 EAST 61ST STREET                      ,8A          ,10065,1,0,1,0,0,1927,2,R4,0,2010-10-21 00:00:00
12829,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1375,1047, ,R4,40 EAST 61ST   STREET                    ,12C         ,10065,1,0,1,0,0,1927,2,R4,1750000,2010-08-13 00:00:00
12830,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1377,1008, ,R4,817 5 AVENUE                             ,7FL         ,10065,1,0,1,0,0,0,2,R4,17155125,2010-10-06 00:00:00
12831,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1377,1031, ,R4,701 MADISON AVENUE                       ,3E          ,10065,1,0,1,0,0,0,2,R4,282000,2010-05-26 00:00:00
12832,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1377,1044, ,R4,26 EAST 63RD STREET                      ,5F          ,10065,1,0,1,0,0,0,2,R4,0,2010-09-10 00:00:00
12833,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1377,1080, ,R4,26 EAST 63RD STREET                      ,11F         ,10065,1,0,1,0,0,0,2,R4,2000000,2010-05-27 00:00:00
12834,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1379,1156, ,R4,610 PARK AVENUE                          ,7F          ,10065,1,0,1,0,0,0,2,R4,4100000,2010-04-26 00:00:00
12835,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1379,1159, ,R4,610 PARK AVENUE                          ,8C          ,10065,1,0,1,0,0,0,2,R4,3875000,2010-03-25 00:00:00
12836,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1379,1159, ,R4,610 PARK AVENUE                          ,8C          ,10065,1,0,1,0,0,0,2,R4,0,2010-03-24 00:00:00
12837,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1379,1162, ,R4,610 PARK AVENUE                          ,8F          ,10065,1,0,1,0,0,0,2,R4,4150000,2010-12-02 00:00:00
12838,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1380,1004, ,R4,40 EAST 66TH   STREET                    ,2C          ,10065,1,0,1,0,0,1929,2,R4,4327562,2010-02-18 00:00:00
12839,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1380,1007, ,R4,40 EAST 66TH   STREET                    ,3B          ,10065,1,0,1,0,0,1929,2,R4,6109500,2010-04-02 00:00:00
12840,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1380,1009, ,R4,40 EAST 66TH   STREET                    ,4A          ,10065,1,0,1,0,0,1929,2,R4,6109500,2010-01-15 00:00:00
12841,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1380,1010, ,R4,40 EAST 66TH ST                          ,4B          ,10065,1,0,1,0,0,1929,2,R4,6550000,2010-12-16 00:00:00
12842,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1380,1022, ,R4,40 EAST 66TH   STREET                    ,8B          ,10065,1,0,1,0,0,1929,2,R4,0,2010-03-26 00:00:00
12843,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1380,1030, ,R4,40 EAST 66TH   STREET                    ,11B         ,10065,1,0,1,0,0,1929,2,R4,14459150,2010-02-23 00:00:00
12844,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1381,1204, ,R4,44 EAST 67TH   STREET                    ,2C          ,10065,1,0,1,0,0,1941,2,R4,2500000,2010-03-23 00:00:00
12845,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1381,1225, ,R4,44 EAST 67TH   STREET                    ,7A          ,10065,1,0,1,0,0,1941,2,R4,1950000,2010-06-30 00:00:00
12846,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1381,1238, ,R4,44 EAST 67TH   STREET                    ,10C         ,10065,1,0,1,0,0,1941,2,R4,2350000,2010-10-22 00:00:00
12847,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1384,1013, ,R4,28 EAST 70TH   STREET                    ,PH-2        ,10021,1,0,1,0,0,1927,2,R4,12000000,2010-12-21 00:00:00
12848,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1384,1124, ,R4,15 EAST 69TH   STREET                    ,5C          ,10021,1,0,1,0,0,0,2,R4,4207500,2010-06-24 00:00:00
12849,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1384,1139, ,R4,15 EAST 69TH   STREET                    ,10D         ,10021,1,0,1,0,0,1926,2,R4,5098000,2010-01-15 00:00:00
12850,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1384,1145, ,R4,15 EAST 69TH   STREET                    ,15A         ,10021,1,0,1,0,0,0,2,R4,0,2010-11-15 00:00:00
12851,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1384,1150, ,R4,15 EAST 69TH   STREET                    ,SU1         ,10021,1,0,1,0,0,0,2,R4,0,2010-06-24 00:00:00
12852,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1384,1161, ,R4,15 EAST 69TH   STREET                    ,SU14        ,10021,1,0,1,0,0,0,2,R4,0,2010-01-15 00:00:00
12853,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1384,1163, ,R4,15 EAST 69TH   STREET                    ,SU16        ,10021,1,0,1,0,0,0,2,R4,0,2010-11-15 00:00:00
12854,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1386,1005, ,R4,50 EAST 72ND   STREET                    ,2B          ,10021,1,0,1,0,0,1928,2,R4,2595000,2010-12-17 00:00:00
12855,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1386,1011, ,R4,50 EAST 72ND STREET                      ,3D          ,10021,1,0,1,0,0,1928,2,R4,1450000,2010-09-16 00:00:00
12856,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1386,1014, ,R4,50 EAST 72ND   STREET                    ,4C          ,10021,1,0,1,0,0,1928,2,R4,1900000,2010-09-16 00:00:00
12857,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1386,1015, ,R4,50 EAST 72ND   STREET                    ,5A          ,10021,1,0,1,0,0,1928,2,R4,4350000,2010-01-19 00:00:00
12858,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1386,1029, ,R4,50 E 72ND STREET                         ,9B          ,10021,1,0,1,0,0,1928,2,R4,1950000,2010-08-04 00:00:00
12859,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1386,1038, ,R4,50 EAST 72ND STREET                      ,11C         ,10021,1,0,1,0,0,1928,2,R4,2300000,2010-08-25 00:00:00
12860,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1386,1043, ,R4,50 EAST 72ND   STREET                    ,13B         ,10021,1,0,1,0,0,1928,2,R4,4800000,2010-01-19 00:00:00
12861,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1386,1105, ,R4,52 EAST 72ND STREET                      ,4A          ,10021,1,0,1,0,0,0,2,R4,0,2010-03-26 00:00:00
12862,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1386,1109, ,R4,52 EAST 72ND STREET                      ,4B          ,10021,1,0,1,0,0,0,2,R4,0,2010-11-23 00:00:00
12863,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1386,1112, ,R4,52 EAST 72ND STREET                      ,7,10021,1,0,1,0,0,0,2,R4,4400000,2010-06-22 00:00:00
12864,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1386,1117, ,R4,52 EAST 72ND STREET                      ,12,10021,1,0,1,0,0,0,2,R4,0,2010-11-23 00:00:00
12865,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1386,1118, ,R4,52 EAST 72ND STREET                      ,15A         ,10021,1,0,1,0,0,0,2,R4,3250000,2010-08-04 00:00:00
12866,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1388,1020, ,R4,923 FIFTH AVENUE                         ,4C          ,10021,1,0,1,0,0,1982,2,R4,3200000,2010-06-17 00:00:00
12867,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1388,1038, ,R4,923 5 AVENUE                             ,7-C         ,10021,1,0,1,0,0,1982,2,R4,3562000,2010-10-12 00:00:00
12868,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1388,1082, ,R4,923 FIFTH AVENUE                         ,16A         ,10021,1,0,1,0,0,1982,2,R4,0,2010-11-18 00:00:00
12869,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1390,1023, ,R4,32 EAST 76TH STREET                      ,805,10021,1,0,1,0,0,0,2,R4,1400000,2010-09-28 00:00:00
12870,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1390,1110, ,R4,30 EAST 76TH STREET                      ,12A         ,10021,1,0,1,0,0,0,2,R4,0,2010-04-30 00:00:00
12871,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1390,1111, ,R4,971 MADISON AVENUE                       ,12B         ,10021,1,0,1,0,0,0,2,R4,0,2010-04-30 00:00:00
12872,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1391,1003, ,R4,14 EAST 77TH   STREET                    ,1-F         ,10075,1,0,1,0,0,0,2,R4,3300000,2010-01-29 00:00:00
12873,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1391,1004, ,R4,14 EAST 77TH   STREET                    ,1-R         ,10075,1,0,1,0,0,0,2,R4,0,2010-01-29 00:00:00
12874,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1392,1157, ,R4,40 EAST 78TH   STREET                    ,3E          ,10075,1,0,1,0,0,1958,2,R4,1650000,2010-05-19 00:00:00
12875,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1392,1202, ,R4,40 EAST 78TH   STREET                    ,12H         ,10075,1,0,1,0,0,1958,2,R4,2400000,2010-04-15 00:00:00
12876,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1392,1209, ,R4,40 EAST 78TH   STREET                    ,SR6         ,10075,1,0,1,0,0,1958,2,R4,0,2010-11-05 00:00:00
12877,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1392,1211, ,R4,40 EAST 78TH   STREET                    ,SR8         ,10075,1,0,1,0,0,1958,2,R4,0,2010-11-04 00:00:00
12878,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1393,1003, ,R4,3 EAST 78TH   STREET                     ,2B          ,10075,1,0,1,0,0,1910,2,R4,0,2010-03-31 00:00:00
12879,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1393,1004, ,R4,3 EAST 78TH   STREET                     ,2C          ,10075,1,0,1,0,0,1910,2,R4,0,2010-03-31 00:00:00
12880,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1394,1064, ,R4,515 PARK AVENUE                          ,5A          ,10022,1,0,1,0,0,0,2,R4,7000000,2010-12-15 00:00:00
12881,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1394,1068, ,R4,515 PARK AVENUE                          ,7A          ,10022,1,0,1,0,0,0,2,R4,5950000,2010-03-11 00:00:00
12882,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1394,1088, ,R4,515 PARK AVENUE                          ,27,10022,1,0,1,0,0,0,2,R4,23980000,2010-01-08 00:00:00
12883,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1395,1124, ,R4,521 PARK AVENUE                          ,10A         ,10065,1,0,1,0,0,0,2,R4,1720000,2010-03-26 00:00:00
12884,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1395,1207, ,R4,525 PARK AVENUE                          ,3B          ,10065,1,0,1,0,0,1915,2,R4,2600000,2010-10-06 00:00:00
12885,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1395,1218, ,R4,525 PARK AVENUE                          ,6S          ,10065,1,0,1,0,0,1915,2,R4,7750000,2010-03-05 00:00:00
12886,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1395,1227, ,R4,525 PARK AVENUE                          ,9B          ,10065,1,0,1,0,0,1915,2,R4,2400000,2010-06-17 00:00:00
12887,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1395,1227, ,R4,525 PARK AVENUE                          ,9B          ,10065,1,0,1,0,0,1915,2,R4,0,2010-04-14 00:00:00
12888,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1397,1205, ,R4,166 EAST 63RD STREET                     ,2B          ,10065,1,0,1,0,0,1959,2,R4,405000,2010-12-23 00:00:00
12889,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1397,1211, ,R4,166 EAST 63RD STREET                     ,2H          ,10065,1,0,1,0,0,1959,2,R4,425000,2010-11-19 00:00:00
12890,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1397,1219, ,R4,166 EAST 63RD   STREET                   ,3E          ,10065,1,0,1,0,0,1959,2,R4,815000,2010-10-01 00:00:00
12891,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1397,1226, ,R4,166 EAST 63RD   STREET                   ,4A          ,10065,1,0,1,0,0,1959,2,R4,0,2010-01-29 00:00:00
12892,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1397,1232, ,R4,166 EAST 63RD   STREET                   ,4G          ,10065,1,0,1,0,0,1959,2,R4,0,2010-03-11 00:00:00
12893,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1397,1267, ,R4,166 EAST 63RD STREET                     ,7J          ,10065,1,0,1,0,0,1959,2,R4,1475000,2010-07-09 00:00:00
12894,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1397,1276, ,R4,166 EAST 63RD   STREET                   ,8G          ,10065,1,0,1,0,0,1959,2,R4,1578814,2010-03-02 00:00:00
12895,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1397,1282, ,R4,166 EAST 63RD STREET                     ,9B          ,10065,1,0,1,0,0,1959,2,R4,441350,2010-12-15 00:00:00
12896,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1397,1302, ,R4,166 EAST 63RD   STREET                   ,10L         ,10065,1,0,1,0,0,1959,2,R4,0,2010-01-29 00:00:00
12897,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1397,1313, ,R4,166 EAST 63RD STREET                     ,11L         ,10065,1,0,1,0,0,1959,2,R4,495000,2010-12-09 00:00:00
12898,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1397,1319, ,R4,166 EAST 63RD   STREET                   ,12G         ,10065,1,0,1,0,0,1959,2,R4,0,2010-07-21 00:00:00
12899,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1397,1334, ,R4,166 EAST 63RD   STREET                   ,15H         ,10065,1,0,1,0,0,1959,2,R4,699000,2010-06-28 00:00:00
12900,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1397,1339, ,R4,166 EAST 63RD STREET                     ,16B         ,10065,1,0,1,0,0,1959,2,R4,1050000,2010-12-09 00:00:00
12901,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1397,1343, ,R4,166 EAST 63RD   STREET                   ,16L         ,10065,1,0,1,0,0,1959,2,R4,0,2010-01-29 00:00:00
12902,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1397,1351, ,R4,166 EAST 63RD   STREET                   ,18B         ,10065,1,0,1,0,0,1959,2,R4,1275229,2010-06-02 00:00:00
12903,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1397,1352, ,R4,166 EAST 63RD   STREET                   ,1819C       ,10065,1,0,1,0,0,1959,2,R4,0,2010-12-15 00:00:00
12904,1,UPPER EAST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1397,1504, ,R4,140 EAST 63RD STREET                     ,4D          ,10065,1,0,1,0,0,1927,2,R4,649134,2010-07-20 00:00:00
