,"BRONX ANNUALIZE SALE FOR YEAR 2012.  All Sales From  Jan 1, 2012 - Dec 31, 2012.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 03/31/2013  Coop Sales Files as of 03/31/2013,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name and Descriptive Data is as of 04/19/13,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
3118,2,PELHAM GARDENS           ,02  TWO FAMILY HOMES                        ,1,4481,26, ,B1,1520 FIELDING STREET                     ,            ,10469,2,0,2,2000,2270,1940,1,B1,0,2012-02-17 00:00:00
3119,2,PELHAM GARDENS           ,02  TWO FAMILY HOMES                        ,1,4481,61, ,B1,1516 HAWTHORNE ST                        ,            ,10469,2,0,2,5621,1260,1940,1,B1,440000,2012-05-16 00:00:00
3120,2,PELHAM GARDENS           ,02  TWO FAMILY HOMES                        ,1,4482,15, ,B2,2518 WOODHULL AVENUE                     ,            ,10469,2,0,2,2500,1870,1930,1,B2,355000,2012-12-21 00:00:00
3121,2,PELHAM GARDENS           ,02  TWO FAMILY HOMES                        ,1,4482,65, ,B3,2531 MICKLE AVENUE                       ,            ,10469,2,0,2,3800,1785,1950,1,B3,400000,2012-05-29 00:00:00
3122,2,PELHAM GARDENS           ,02  TWO FAMILY HOMES                        ,1,4482,66, ,B3,2529 MICKLE AVENUE                       ,            ,10469,2,0,2,3800,1785,1950,1,B3,355000,2012-07-02 00:00:00
3123,2,PELHAM GARDENS           ,02  TWO FAMILY HOMES                        ,1,4488,52, ,B1,2575 TIEMANN AVENUE                      ,            ,10469,2,0,2,3154,3200,2007,1,B1,450016,2012-02-17 00:00:00
3124,2,PELHAM GARDENS           ,02  TWO FAMILY HOMES                        ,1,4488,54, ,B1,2573 TIEMANN AVENUE                      ,            ,10469,2,0,2,3172,3240,2007,1,B1,450016,2012-02-17 00:00:00
3125,2,PELHAM GARDENS           ,02  TWO FAMILY HOMES                        ,1,4488,74, ,B2,2539 TIEMANN AVENUE                      ,            ,10469,2,0,2,2600,1890,1950,1,B2,428000,2012-10-26 00:00:00
3126,2,PELHAM GARDENS           ,02  TWO FAMILY HOMES                        ,1,4488,83, ,B3,2521 TIEMANN AVENUE                      ,            ,10469,2,0,2,2600,1890,1950,1,B3,360000,2012-09-07 00:00:00
3127,2,PELHAM GARDENS           ,02  TWO FAMILY HOMES                        ,1,4491,15, ,B2,2424 GUNTHER                             ,            ,10469,2,0,2,4257,2484,1999,1,B2,0,2012-07-05 00:00:00
3128,2,PELHAM GARDENS           ,02  TWO FAMILY HOMES                        ,1,4492,44, ,B1,1654 ALLERTON AVENUE                     ,            ,10469,2,0,2,2200,1912,1965,1,B1,420000,2012-09-05 00:00:00
3129,2,PELHAM GARDENS           ,02  TWO FAMILY HOMES                        ,1,4492,60, ,B2,2519 LODOVICK AVENUE                     ,            ,10469,2,0,2,4000,2300,1998,1,B2,530000,2012-03-28 00:00:00
3130,2,PELHAM GARDENS           ,03  THREE FAMILY HOMES                      ,1,4485,35, ,C0,1642 MACE AVENUE                         ,            ,10469,3,0,3,2100,3024,1998,1,C0,0,2012-12-19 00:00:00
3131,2,PELHAM GARDENS           ,32  HOSPITAL AND HEALTH FACILITIES          ,4,4416,1, ,I6,2316 BRUNER AVENUE                       ,            ,10469,0,1,1,45000,51597,1954,4,I6,12000000,2012-12-27 00:00:00
3132,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4365,35, ,A5,2224 ESPLANADE                           ,            ,10469,1,0,1,2352,1636,1960,1,A5,0,2012-05-01 00:00:00
3133,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4365,55, ,A1,2235 HERING AVENUE                       ,            ,10469,1,0,1,4196,1620,1950,1,A1,530000,2012-10-11 00:00:00
3134,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4367,31, ,A1,2223 TENBROECK AVENUE                    ,            ,10469,1,0,1,2500,1980,1930,1,A1,487000,2012-11-08 00:00:00
3135,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4368,33, ,A1,2305 YATES AVENUE                        ,            ,10469,1,0,1,3500,1500,1930,1,A1,56250,2012-06-22 00:00:00
3136,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4371,31, ,A5,2219 PEARSALL AVENUE                     ,            ,10469,1,0,1,2500,2080,1940,1,A5,384000,2012-07-05 00:00:00
3137,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4371,32, ,A5,2215 PEARSALL AVE                        ,            ,10469,1,0,1,2500,2080,1940,1,A5,445000,2012-03-07 00:00:00
3138,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4373,3, ,A1,1265 PELHAM PARKWAY NORTH                ,            ,10469,1,0,1,4356,1900,1960,1,A1,540000,2012-09-28 00:00:00
3139,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4375,4, ,A5,1235 ASTOR AVENUE                        ,            ,10469,1,0,1,2408,2125,1955,1,A5,0,2012-03-08 00:00:00
3140,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4378,21, ,A5,2231 YOUNG AVENUE                        ,            ,10469,1,0,1,1800,1647,1945,1,A5,370000,2012-02-21 00:00:00
3141,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4378,24, ,A5,2223 YOUNG AVENUE                        ,            ,10469,1,0,1,2600,1647,1945,1,A5,0,2012-07-09 00:00:00
3142,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4383,14, ,A2,2220 FISH AVENUE                         ,            ,10469,1,0,1,2700,1378,1930,1,A2,0,2012-04-17 00:00:00
3143,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4385,12, ,A1,2216 MORGAN AVENUE                       ,            ,10469,1,0,1,2510,1394,1940,1,A1,0,2012-09-10 00:00:00
3144,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4385,12, ,A1,2216 MORGAN AVENUE                       ,            ,10469,1,0,1,2510,1394,1940,1,A1,468000,2012-04-16 00:00:00
3145,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4386,29, ,A2,2325 SEYMOUR AVE                         ,            ,10469,1,0,1,3908,1356,1950,1,A2,400000,2012-02-07 00:00:00
3146,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4388,8, ,A2,2304 MORGAN AVENUE                       ,            ,10469,1,0,1,6500,2533,1940,1,A2,0,2012-12-10 00:00:00
3147,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4389,26, ,A2,1464 ASTOR AVENUE                        ,            ,10469,1,0,1,7500,1692,1930,1,A2,450000,2012-10-23 00:00:00
3148,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4437,23, ,A1,2442 BARNES AVENUE                       ,            ,10467,1,0,1,2500,1120,1899,1,A1,165000,2012-12-11 00:00:00
3149,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4437,139, ,A5,2439 MATTHEWS AVENUE                     ,            ,10467,1,0,1,2300,1530,1955,1,A5,370000,2012-09-20 00:00:00
3150,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4437,139, ,A5,2439 MATTHEWS AVE                        ,            ,10467,1,0,1,2300,1530,1955,1,A5,235000,2012-03-14 00:00:00
3151,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4449,46, ,A2,2419 LACONIA AVENUE                      ,            ,10469,1,0,1,2500,1795,1965,1,A2,330000,2012-06-26 00:00:00
3152,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4452,64, ,A1,2551 LACONIA AVENUE                      ,            ,10469,1,0,1,2500,2280,1935,1,A1,0,2012-04-25 00:00:00
3153,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4455,46, ,A1,2439 ESPLANADE                           ,            ,10469,1,0,1,5157,2281,1955,1,A1,610000,2012-11-06 00:00:00
3154,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4456,13, ,A5,2516 LACONIA AVENUE                      ,            ,10469,1,0,1,2500,2070,1950,1,A5,350000,2012-06-04 00:00:00
3155,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4457,21, ,A1,2540 YATES AVENUE                        ,            ,10469,1,0,1,2500,2160,1940,1,A1,425000,2012-03-15 00:00:00
3156,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4457,27, ,A1,2558 YATES AVENUE                        ,            ,10469,1,0,1,2500,1280,1925,1,A1,0,2012-07-31 00:00:00
3157,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4458,78, ,A2,2515 TENBROECK AVENUE                    ,            ,10469,1,0,1,2100,1564,1950,1,A2,0,2012-05-22 00:00:00
3158,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4458,81, ,A2,2509 TENBROECK AVENUE                    ,            ,10469,1,0,1,2100,1564,1950,1,A2,310000,2012-02-09 00:00:00
3159,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4458,82, ,A2,2507 TENBROECK                           ,            ,10469,1,0,1,2100,1963,1950,1,A2,250000,2012-11-14 00:00:00
3160,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4460,42, ,A1,2429 THROOP AVENUE                       ,            ,10469,1,0,1,2500,1478,1925,1,A1,370000,2012-11-26 00:00:00
3161,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4462,60, ,A2,2559 PEARSALL AVENUE                     ,            ,10469,1,0,1,2500,1925,1920,1,A2,265000,2012-10-22 00:00:00
3162,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4463,20, ,A5,2532 PEARSALL AVENUE                     ,            ,10469,1,0,1,1922,1528,1960,1,A5,50000,2012-12-27 00:00:00
3163,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4463,43, ,A5,2582 STEDMAN PLACE                       ,            ,10469,1,0,1,1800,1584,1960,1,A5,355000,2012-08-22 00:00:00
3164,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4463,48, ,A5,2592 STEDMAN PLACE                       ,            ,10469,1,0,1,1800,1584,1960,1,A5,325000,2012-03-30 00:00:00
3165,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4465,16, ,A1,2426 BOUCK AVE                           ,            ,10469,1,0,1,3117,1400,1940,1,A1,0,2012-07-17 00:00:00
3166,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4465,41, ,A2,2433 WILSON AVENUE                       ,            ,10469,1,0,1,5000,1640,1965,1,A2,0,2012-03-27 00:00:00
3167,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4466,22, ,A5,2450 WILSON AVENUE                       ,            ,10469,1,0,1,2600,1584,1950,1,A5,370000,2012-06-13 00:00:00
3168,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4466,53, ,A5,2437 YOUNG AVENUE                        ,            ,10469,1,0,1,1800,1782,1950,1,A5,390000,2012-12-03 00:00:00
3169,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4466,120, ,B2,2444 WILSON AVENUE                       ,            ,10469,2,0,2,1800,1728,1950,1,A5,325000,2012-06-19 00:00:00
3170,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4467,24, ,A5,2430 YOUNG AVENUE                        ,            ,10469,1,0,1,2492,2035,1950,1,A5,0,2012-03-07 00:00:00
3171,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4469,88, ,A1,2525 YOUNG AVE                           ,            ,10469,1,0,1,2500,2310,1960,1,A1,360000,2012-05-24 00:00:00
3172,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4470,4, ,A2,1337 MACE AVENUE                         ,            ,10469,1,0,1,3000,2775,1960,1,A2,500000,2012-11-30 00:00:00
3173,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4471,5, ,A2,1357 WARING AVENUE                       ,            ,10469,1,0,1,3381,2240,1940,1,A2,400000,2012-05-07 00:00:00
3174,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4473,38, ,A5,2459 FENTON                              ,            ,10469,1,0,1,2000,2090,1945,1,A5,0,2012-11-21 00:00:00
3175,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4475,4, ,A5,1411 MACE AVE                            ,            ,10469,1,0,1,2000,1530,1945,1,A5,0,2012-04-09 00:00:00
3176,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4475,52, ,A5,1414 ALLERTON AVENUE                     ,            ,10469,1,0,1,2667,1024,1950,1,A5,310000,2012-10-03 00:00:00
3177,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4475,57, ,A1,2563 MORGAN AVENUE                       ,            ,10469,1,0,1,2500,2040,1925,1,A1,0,2012-02-22 00:00:00
3178,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4475,103, ,A5,1415 MACE AVENUE                         ,            ,10469,1,0,1,2000,1633,1945,1,A5,350000,2012-11-20 00:00:00
3179,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4480,12, ,A1,2510 FENTON AVENUE                       ,            ,10469,1,0,1,3742,2269,1960,1,A1,0,2012-03-26 00:00:00
3180,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4480,36, ,A5,2558 FENTON AVENUE                       ,            ,10469,1,0,1,1800,1863,1960,1,A5,335000,2012-05-23 00:00:00
3181,2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY HOMES                        ,1,4480,78, ,A5,2519 EASTCHESTER ROAD                    ,            ,10469,1,0,1,2800,1636,1950,1,A5,0,2012-10-16 00:00:00
3182,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4353,25, ,B1,804 WARING AVENUE                        ,            ,10467,2,0,2,2908,1874,1950,1,B1,0,2012-03-07 00:00:00
3183,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4364,30, ,B3,2328 WILLIAMSBRIDGE                      ,            ,10469,2,0,2,3880,2776,1935,1,B3,0,2012-06-01 00:00:00
3184,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4364,42, ,B3,2335 LACONIA AVENUE                      ,            ,10469,2,0,2,3300,1628,1935,1,B3,425000,2012-03-01 00:00:00
3185,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4365,59, ,B3,2229 HERING AVENUE                       ,            ,10469,2,0,2,2994,2125,1950,1,B3,485000,2012-10-03 00:00:00
3186,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4367,13, ,B3,2228 HERING AVENUE                       ,            ,10469,2,0,2,2742,2150,1940,1,B3,0,2012-09-15 00:00:00
3187,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4369,48, ,B3,2326 ESPLANADE                           ,            ,10469,2,0,2,4000,2940,1920,1,B3,507000,2012-01-30 00:00:00
3188,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4369,53, ,B2,2334 ESPLANADE AVENUE                    ,            ,10469,2,0,2,2742,3600,1915,1,B2,0,2012-10-15 00:00:00
3189,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4369,62, ,B3,2313 TENBROECK AVENUE                    ,            ,10469,2,0,2,2500,1716,1920,1,B3,110000,2012-02-06 00:00:00
3190,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4371,5, ,B1,1209 PELHAM PARKWAY NORTH                ,            ,10469,2,0,2,5717,3581,1960,1,B1,617500,2012-05-17 00:00:00
3191,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4373,15, ,B1,2226 THROOP AVENUE                       ,            ,10469,2,0,2,2500,1417,1955,1,B1,415000,2012-04-30 00:00:00
3192,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4374,12, ,B1,2312 TENBROECK AVENUE                    ,            ,10469,2,0,2,2500,1512,1955,1,B1,430000,2012-06-13 00:00:00
3193,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4375,15, ,B1,2322 PEARSALL AVENUE                     ,            ,10469,2,0,2,3742,3614,1955,1,B1,0,2012-05-09 00:00:00
3194,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4380,34, ,B3,2305 WILSON AVENUE                       ,            ,10469,2,0,2,3100,3179,1950,1,B3,400000,2012-05-16 00:00:00
3195,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4382,1, ,B1,1341 ASTOR AVENUE                        ,            ,10469,2,0,2,3600,2516,1955,1,B1,558000,2012-08-23 00:00:00
3196,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4384,30, ,B1,1408 ASTOR AVENUE                        ,            ,10469,2,0,2,2511,2265,1950,1,B1,488800,2012-12-19 00:00:00
3197,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4385,3, ,B2,1435 PELHAM PARKWAY NORTH                ,            ,10469,2,0,2,5017,5061,1930,1,B2,0,2012-09-11 00:00:00
3198,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4385,32, ,B1,2227 FENTON AVE                          ,            ,10469,2,0,2,3500,1899,1950,1,B1,520000,2012-05-23 00:00:00
3199,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4388,41, ,B1,2321 FENTON AVENUE                       ,            ,10469,2,0,2,2800,1690,1955,1,B1,400000,2012-09-27 00:00:00
3200,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4436,138, ,B1,2447 BARNES AVENUE                       ,            ,10467,2,0,2,2800,3600,2011,1,B1,575000,2012-09-11 00:00:00
3201,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4437,1, ,B1,821 WARING AVENUE                        ,            ,10467,2,0,2,3742,1826,1950,1,B1,0,2012-05-02 00:00:00
3202,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4437,5, ,B3,807 WARING AVENUE                        ,            ,10467,2,0,2,2500,1831,1960,1,B3,455000,2012-12-20 00:00:00
3203,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4437,34, ,B1,820 MACE AVENUE                          ,            ,10467,2,0,2,2292,1908,1955,1,B1,0,2012-05-24 00:00:00
3204,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4441,7, ,B1,827 MACE                                 ,            ,10467,2,0,2,2500,1956,1920,1,B1,400000,2012-07-24 00:00:00
3205,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4445,19, ,B1,2534 BRONXWOOD AVENUE                    ,            ,10469,2,0,2,2000,1960,1950,1,B1,0,2012-11-19 00:00:00
3206,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4445,32, ,B3,2566 BRONXWOOD AVENUE                    ,            ,10469,2,0,2,2500,2600,1935,1,B3,320000,2012-06-20 00:00:00
3207,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4445,32, ,B3,2566 BRONXWOOD AVENUE                    ,            ,10469,2,0,2,2500,2600,1935,1,B3,0,2012-06-04 00:00:00
3208,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4445,58, ,B3,2539 RADCLIFF AVE                        ,            ,10469,2,0,2,2500,1880,1935,1,B3,298000,2012-09-18 00:00:00
3209,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4446,6, ,B1,927 MACE                                 ,            ,10469,2,0,2,2600,2052,1965,1,B1,0,2012-04-26 00:00:00
3210,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4446,115, ,B9,2526 RADCLIFF AVENUE                     ,            ,10469,2,0,2,1800,1813,1965,1,B9,369000,2012-05-01 00:00:00
3211,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4447,33, ,S2,2570 COLDEN AVENUE                       ,            ,10469,2,1,3,1584,2640,1965,1,S2,0,2012-10-31 00:00:00
3212,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4450,51, ,B1,2553 HONE AVENUE                         ,            ,10469,2,0,2,2500,1820,1945,1,B1,0,2012-11-06 00:00:00
3213,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4451,25, ,B3,2552 HONE AVENUE                         ,            ,10469,2,0,2,5000,2630,1940,1,B3,500000,2012-11-14 00:00:00
3214,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4451,54, ,B1,2593 LURTING AVENUE                      ,            ,10469,2,0,2,3338,3192,1950,1,B1,0,2012-12-27 00:00:00
3215,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4452,62, ,B3,2557 LACONIA AVENUE                      ,            ,10469,2,0,2,2500,1860,1940,1,B3,350000,2012-12-14 00:00:00
3216,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4456,63, ,B1,2543 YATES AVENUE                        ,            ,10469,2,0,2,1908,1881,1945,1,B1,0,2012-05-07 00:00:00
3217,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4457,68, ,B9,2537 HERING AVENUE                       ,            ,10469,2,0,2,2500,1800,1960,1,B9,450000,2012-06-21 00:00:00
3218,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4458,76, ,B3,2517 TENBROECK AVENUE                    ,            ,10469,2,0,2,3700,1631,1950,1,B3,0,2012-09-26 00:00:00
3219,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4460,10, ,B9,2414 PEARSALL AVENUE                     ,            ,10469,2,0,2,1942,1941,1945,1,B9,0,2012-12-27 00:00:00
3220,2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY HOMES                        ,1,4461,1, ,B3,2409 BOUCK AVENUE                        ,            ,10469,2,0,2,5000,2376,1930,1,B3,0,2012-03-23 00:00:00
