,"STATEN ISLAND ANNUALIZE SALE FOR YEAR 2012.  All Sales From  Jan 1, 2012 - Dec 31, 2012.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 03/31/2013  Coop Sales Files as of 03/31/2013,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name and Descriptive Data is as of 04/19/13,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
1752,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5131,27, ,A5,270 GREENCROFT AVENUE                    ,            ,10308,1,0,1,2804,2304,2012,1,A5,0,2012-09-21 00:00:00
1753,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5131,30, ,A5,268 GREENCROFT AVENUE                    ,            ,10308,1,0,1,2642,2304,2012,1,A5,524398,2012-10-04 00:00:00
1754,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5131,30, ,A5,268 GREENCROFT AVENUE                    ,            ,10308,1,0,1,2642,2304,2012,1,A5,0,2012-10-04 00:00:00
1755,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5131,31, ,A5,264 GREENCROFT AVENUE                    ,            ,10308,1,0,1,2627,2304,2012,1,A5,0,2012-09-19 00:00:00
1756,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5131,31, ,A5,264 GREENCROFT AVENUE                    ,            ,10308,1,0,1,2627,2304,2012,1,A5,524398,2012-09-19 00:00:00
1757,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5138,5, ,A2,120 RAMBLE ROAD                          ,            ,10308,1,0,1,8030,2213,1983,1,A2,0,2012-10-23 00:00:00
1758,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5138,71, ,A2,104 DENT ROAD                            ,            ,10308,1,0,1,8424,1072,1950,1,A2,510000,2012-11-20 00:00:00
1759,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5140,6, ,A2,12 OCEAN ROAD                            ,            ,10308,1,0,1,8750,1228,1950,1,A2,0,2012-11-11 00:00:00
1760,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5143,27, ,S1,3984 AMBOY ROAD                          ,            ,10303,1,1,2,2565,1890,1954,1,S1,0,2012-09-30 00:00:00
1761,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5145,31, ,A1,64 CLEVELAND AVENUE                      ,            ,10308,1,0,1,5508,1240,1899,1,A1,365000,2012-05-07 00:00:00
1762,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5150,33, ,A2,79 GRANDVIEW TERRACE                     ,            ,10308,1,0,1,14600,1596,1960,1,A2,670000,2012-07-27 00:00:00
1763,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5150,59, ,A1,137 NELSON AVENUE                        ,            ,10308,1,0,1,4235,1680,1920,1,A1,398000,2012-04-30 00:00:00
1764,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5152,46, ,A5,723 DURANT AVENUE                        ,            ,10308,1,0,1,2070,1120,1990,1,A5,330000,2012-05-25 00:00:00
1765,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5152,55, ,A5,747 DURANT AVENUE                        ,            ,10308,1,0,1,2040,1120,1990,1,A5,357500,2012-09-27 00:00:00
1766,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5153,105, ,A1,257 CLEVELAND AVENUE                     ,            ,10308,1,0,1,2850,1600,1944,1,A1,385000,2012-10-15 00:00:00
1767,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5156,89, ,A1,250 CLEVELAND AVENUE                     ,            ,10308,1,0,1,3080,1761,1920,1,A1,0,2012-02-28 00:00:00
1768,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5156,94, ,A1,15 FLORENCE STREET                       ,            ,10308,1,0,1,5400,1392,1925,1,A1,0,2012-02-28 00:00:00
1769,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5190,103, ,A1,49 WATERSIDE PARKWAY                     ,            ,10308,1,0,1,12420,1736,1925,1,A1,0,2012-12-06 00:00:00
1770,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5195,37, ,A5,3776 HYLAN BOULEVARD                     ,            ,10308,1,0,1,2323,1204,1975,1,A5,320000,2012-04-30 00:00:00
1771,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5195,75, ,A2,12 WATERSIDE PARKWAY                     ,            ,10308,1,0,1,5360,1650,1965,1,A2,517500,2012-02-24 00:00:00
1772,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5200,9, ,A5,324 GREAT KILLS ROAD                     ,            ,10308,1,0,1,2592,1410,1980,1,A5,360000,2012-09-10 00:00:00
1773,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5203,59, ,A2,137 WHITMAN AVENUE                       ,            ,10308,1,0,1,6000,1280,1901,1,A2,395000,2012-04-20 00:00:00
1774,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5205,23, ,A5,19 CORNISH STREET                        ,            ,10308,1,0,1,2500,1845,1997,1,A5,0,2012-04-24 00:00:00
1775,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5206,10, ,A2,30 CORNISH STREET                        ,            ,10308,1,0,1,1500,420,1899,1,A2,107685,2012-05-22 00:00:00
1776,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5209,50, ,A5,39 ACKERMAN STREET                       ,            ,10308,1,0,1,2523,975,1986,1,A5,338000,2012-07-10 00:00:00
1777,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5217,9, ,A5,30 PLEASANT STREET                       ,            ,10308,1,0,1,1577,1530,1991,1,A5,230000,2012-03-29 00:00:00
1778,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5217,110, ,A5,34 PLEASANT STREET                       ,            ,10308,1,0,1,1670,1530,1991,1,A5,298000,2012-03-29 00:00:00
1779,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5218,1, ,A2,117 LINDENWOOD ROAD                      ,            ,10308,1,0,1,5184,1210,1960,1,A2,397500,2012-10-26 00:00:00
1780,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5223,85, ,A5,3 MONTVALE PLACE                         ,            ,10308,1,0,1,2779,1450,1989,1,A5,0,2012-04-02 00:00:00
1781,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5230,53, ,A5,486 ARMSTRONG AVENUE                     ,            ,10308,1,0,1,2375,1072,1965,1,A5,0,2012-11-12 00:00:00
1782,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5230,64, ,A5,466 ARMSTRONG AVENUE                     ,            ,10308,1,0,1,2375,1072,1965,1,A5,0,2012-11-29 00:00:00
1783,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5231,12, ,A5,461 BEACH ROAD                           ,            ,10312,1,0,1,2442,1152,1965,1,A5,375000,2012-04-30 00:00:00
1784,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5233,9, ,A1,389 ROBINSON AVENUE                      ,            ,10312,1,0,1,3800,3050,2004,1,A1,0,2012-10-25 00:00:00
1785,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5233,38, ,A2,182 OAKDALE STREET                       ,            ,10308,1,0,1,6050,1196,1955,1,A2,0,2012-07-10 00:00:00
1786,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5234,19, ,A2,403 BEACH ROAD                           ,            ,10312,1,0,1,5035,864,1950,1,A2,450000,2012-04-18 00:00:00
1787,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5235,38, ,A2,236 OAKDALE STREET                       ,            ,10312,1,0,1,7505,3027,1950,1,A2,0,2012-08-28 00:00:00
1788,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5235,50, ,A2,408 BEACH ROAD                           ,            ,10312,1,0,1,3800,880,1950,1,A2,10,2012-04-05 00:00:00
1789,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5238,19, ,A5,475 WINCHESTER AVENUE                    ,            ,10312,1,0,1,2626,2396,2012,1,A5,500000,2012-10-11 00:00:00
1790,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5238,21, ,A5,481 WINCHESTER AVENUE                    ,            ,10312,1,0,1,2889,2440,2012,1,A5,554946,2012-01-31 00:00:00
1791,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5238,22, ,A5,483 WINCHESTER AVENUE                    ,            ,10312,1,0,1,2887,2440,2012,1,A5,525000,2012-02-16 00:00:00
1792,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5241,6, ,A2,393 WINCHESTER AVENUE                    ,            ,10312,1,0,1,5000,1040,1960,1,A2,435000,2012-08-10 00:00:00
1793,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5241,10, ,A2,401 WINCHESTER AVENUE                    ,            ,10312,1,0,1,4000,1040,1960,1,A2,440000,2012-10-02 00:00:00
1794,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5241,53, ,A2,412 THORNYCROFT AVENUE                   ,            ,10312,1,0,1,5000,1180,1955,1,A2,480000,2012-04-12 00:00:00
1795,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5242,67, ,A2,388 WINCHESTER AVENUE                    ,            ,10312,1,0,1,4410,1092,1960,1,A2,470000,2012-09-11 00:00:00
1796,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5244,69, ,A2,19 EDGEWOOD ROAD                         ,            ,10308,1,0,1,8400,1784,1901,1,A2,500000,2012-10-16 00:00:00
1797,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5250,4, ,A2,24 OAKDALE STREET                        ,            ,10308,1,0,1,4000,800,1935,1,A2,270000,2012-03-06 00:00:00
1798,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5252,59, ,A2,103 ACACIA AVENUE                        ,            ,10308,1,0,1,4750,1205,1950,1,A2,0,2012-12-03 00:00:00
1799,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5255,29, ,A2,18 ACACIA AVENUE                         ,            ,10308,1,0,1,3800,1848,1965,1,A2,0,2012-08-04 00:00:00
1800,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5255,44, ,A0,65 OCEANVIEW PLACE                       ,            ,10308,1,0,1,3895,1442,1953,1,A0,0,2012-12-03 00:00:00
1801,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5255,44, ,A0,65 OCEANVIEW PLACE                       ,            ,10308,1,0,1,3895,1442,1953,1,A0,0,2012-12-02 00:00:00
1802,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5256,35, ,A2,80 RAMBLEWOOD AVENUE                     ,            ,10308,1,0,1,3800,1911,1966,1,A2,0,2012-09-13 00:00:00
1803,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5256,60, ,A1,107 CLOVERDALE AVENUE                    ,            ,10308,1,0,1,5700,1240,1920,1,A1,463000,2012-01-05 00:00:00
1804,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5257,12, ,A2,54 RAMBLEWOOD AVENUE                     ,            ,10308,1,0,1,3800,1876,1955,1,A2,247500,2012-10-22 00:00:00
1805,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5258,69, ,A2,133 ELMWOOD AVENUE                       ,            ,10308,1,0,1,3705,900,1935,1,A2,0,2012-11-19 00:00:00
1806,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5260,30, ,A2,98 ELMWOOD AVENUE                        ,            ,10308,1,0,1,3800,1075,1960,1,A2,384000,2012-08-06 00:00:00
1807,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5264,70, ,A2,277 BEACH ROAD                           ,            ,10312,1,0,1,3800,950,1950,1,A2,377000,2012-04-12 00:00:00
1808,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5264,92, ,A2,325 BEACH ROAD                           ,            ,10312,1,0,1,5200,888,1950,1,A2,440000,2012-10-01 00:00:00
1809,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5265,3, ,A5,210 SYCAMORE STREET                      ,            ,10312,1,0,1,1050,1480,1989,1,A5,330000,2012-12-27 00:00:00
1810,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5266,1, ,A1,238 SYCAMORE STREET                      ,            ,10312,1,0,1,7000,1976,1940,1,A1,520000,2012-04-12 00:00:00
1811,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5268,40, ,A1,4093 RICHMOND AVENUE                     ,            ,10312,1,0,1,14640,2880,1915,1,A1,790000,2012-04-17 00:00:00
1812,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5268,183, ,A1,185 RIDGECREST AVENUE                    ,            ,10312,1,0,1,9650,1992,1915,1,A1,0,2012-02-10 00:00:00
1813,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5269,46, ,A2,9 DAVID STREET                           ,            ,10308,1,0,1,4000,974,1945,1,A2,400000,2012-04-28 00:00:00
1814,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5272,32, ,A2,12 PRESLEY STREET                        ,            ,10308,1,0,1,2852,450,1920,1,A2,280000,2012-09-11 00:00:00
1815,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5274,58, ,A1,89 DRIGGS STREET                         ,            ,10308,1,0,1,4000,1304,1915,1,A1,0,2012-08-24 00:00:00
1816,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5274,71, ,A2,115 DRIGGS STREET                        ,            ,10308,1,0,1,4000,708,1920,1,A2,0,2012-03-22 00:00:00
1817,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5275,20, ,A2,74 DRIGGS STREET                         ,            ,10308,1,0,1,4600,1008,1955,1,A2,330000,2012-12-11 00:00:00
1818,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5276,3, ,A5,44 RUSSELL STREET                        ,            ,10308,1,0,1,2500,1920,1999,1,A5,0,2012-05-24 00:00:00
1819,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5277,42, ,A1,157 DAVID STREET                         ,            ,10308,1,0,1,8000,756,1920,1,A1,0,2012-05-02 00:00:00
1820,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5277,59, ,A2,131 WILLIAM AVENUE                       ,            ,10308,1,0,1,3600,1680,1965,1,A2,440000,2012-09-24 00:00:00
1821,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5282,87, ,A1,161 ARMSTRONG AVENUE                     ,            ,10308,1,0,1,7920,1641,1930,1,A1,0,2012-04-10 00:00:00
1822,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5282,138, ,A2,249 ARMSTRONG AVENUE                     ,            ,10308,1,0,1,2560,720,1955,1,A2,350000,2012-09-26 00:00:00
1823,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5284,29, ,A5,206 ROBINSON AVENUE                      ,            ,10312,1,0,1,2500,1230,1960,1,A5,375000,2012-11-30 00:00:00
1824,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5284,57, ,A2,207 BEACH ROAD                           ,            ,10312,1,0,1,3800,1101,1960,1,A2,10,2012-09-04 00:00:00
1825,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5285,38, ,A2,245 KING STREET                          ,            ,10312,1,0,1,8645,3048,1960,1,A2,749000,2012-08-31 00:00:00
1826,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5285,48, ,A2,93 PACIFIC AVENUE                        ,            ,10312,1,0,1,4000,975,1965,1,A2,10,2012-06-26 00:00:00
1827,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5286,5, ,A2,198 KING STREET                          ,            ,10308,1,0,1,3800,875,1940,1,A2,435000,2012-09-12 00:00:00
1828,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5289,31, ,A2,92 PACIFIC AVENUE                        ,            ,10312,1,0,1,4750,950,1955,1,A2,0,2012-09-05 00:00:00
1829,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5289,37, ,A2,82 PACIFIC AVENUE                        ,            ,10312,1,0,1,4750,950,1955,1,A2,380000,2012-05-24 00:00:00
1830,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5290,14, ,A2,242 THORNYCROFT AVENUE                   ,            ,10312,1,0,1,4750,840,1955,1,A2,400000,2012-05-23 00:00:00
1831,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5290,39, ,A2,200 THORNYCROFT AVENUE                   ,            ,10312,1,0,1,3600,816,1955,1,A2,0,2012-07-19 00:00:00
1832,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5291,16, ,A2,44 PACIFIC AVENUE                        ,            ,10312,1,0,1,4750,1800,1955,1,A2,0,2012-01-19 00:00:00
1833,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5292,23, ,A2,138 THORNYCROFT AVENUE                   ,            ,10312,1,0,1,3600,1000,1955,1,A2,300000,2012-10-17 00:00:00
1834,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5293,60, ,A2,264 WINCHESTER AVENUE                    ,            ,10312,1,0,1,7085,960,1955,1,A2,427000,2012-12-18 00:00:00
1835,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5293,98, ,A2,192 WINCHESTER AVENUE                    ,            ,10312,1,0,1,4000,1118,1950,1,A2,0,2012-09-25 00:00:00
1836,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5294,2, ,A5,4207 RICHMOND AVENUE                     ,            ,10312,1,0,1,2277,1080,1965,1,A5,0,2012-10-01 00:00:00
1837,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5294,44, ,A2,144 RIDGECREST AVENUE                    ,            ,10312,1,0,1,3854,1855,1965,1,A2,0,2012-05-18 00:00:00
1838,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5297,8, ,A2,4295 RICHMOND AVENUE                     ,            ,10312,1,0,1,4000,1196,1955,1,A2,0,2012-08-20 00:00:00
1839,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5297,8, ,A2,4295 RICHMOND AVENUE                     ,            ,10312,1,0,1,4000,1196,1955,1,A2,0,2012-08-20 00:00:00
1840,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5299,19, ,A3,46 SWEETWATER AVENUE                     ,            ,10308,1,0,1,4208,2741,2012,1,A3,702592,2012-12-11 00:00:00
1841,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5299,50, ,A5,15 DOCKSIDE LANE                         ,            ,10308,1,0,1,4610,1260,2005,1,A5,450000,2012-05-11 00:00:00
1842,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5299,57, ,A5,43 DOCKSIDE LANE                         ,            ,10308,1,0,1,2137,1660,2005,1,A5,487500,2012-12-20 00:00:00
