,"STATEN ISLAND ANNUALIZE SALES FOR 2013.  (All Sales From  Jan 1, 2013 - Dec 31, 2013.)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 3/31/2014  Coop Sales Files as of 4/8/2014,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name and Descriptive Data is as of 4/13/2014,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
5891,5,SUNNYSIDE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,610,1099, ,R4,850 HOWARD AVENUE                        ,3B          ,10301,1,0,1,0,0,1981,2,R4,181000,2013-10-28 00:00:00
5892,5,SUNNYSIDE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,610,1108, ,R4,850 HOWARD AVENUE                        ,4A          ,10301,1,0,1,0,0,1981,2,R4,274000,2013-11-01 00:00:00
5893,5,SUNNYSIDE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,610,1118, ,R4,850 HOWARD AVENUE                        ,5A          ,10301,1,0,1,0,0,1981,2,R4,210000,2013-01-10 00:00:00
5894,5,SUNNYSIDE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,610,1127, ,R4,850 HOWARD AVENUE                        ,5K          ,10301,1,0,1,0,0,1981,2,R4,227500,2013-04-26 00:00:00
5895,5,SUNNYSIDE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,610,1127, ,R4,850 HOWARD AVENUE                        ,5K          ,10301,1,0,1,0,0,1981,2,R4,0,2013-04-26 00:00:00
5896,5,SUNNYSIDE                ,21  OFFICE BUILDINGS                        ,4,681,33, ,O7,1492 VICTORY BOULEVARD                   ,            ,10301,0,1,1,3737,3528,1960,4,O7,0,2013-12-20 00:00:00
5897,5,SUNNYSIDE                ,22  STORE BUILDINGS                         ,4,604,10, ,K1,1172 VICTORY BOULEVARD                   ,            ,10301,0,6,6,17938,9380,1945,4,K1,2464000,2013-09-25 00:00:00
5898,5,SUNNYSIDE                ,38  ASYLUMS AND HOMES                       ,4,680,20, ,N2,20 BRISTOL AVENUE                        ,            ,10301,1,0,1,58375,25375,2012,4,N2,499900,2013-03-14 00:00:00
5899,5,SUNNYSIDE                ,38  ASYLUMS AND HOMES                       ,4,680,53, ,N2,18 BRISTOL AVENUE                        ,            ,10301,1,0,1,27800,11640,1983,4,N2,0,2013-03-14 00:00:00
5900,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,683,241, ,A1,26 BEEBE STREET                          ,            ,10301,1,0,1,15300,2236,1960,1,A1,0,2013-06-10 00:00:00
5901,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,684,104, ,A2,36 PORTSMOUTH AVENUE                     ,            ,10301,1,0,1,10000,1638,1960,1,A2,640000,2013-09-27 00:00:00
5902,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,684,130, ,A1,90 PORTSMOUTH AVENUE                     ,            ,10301,1,0,1,10706,3860,1950,1,A1,965000,2013-12-16 00:00:00
5903,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,684,148, ,A1,61 COVERLY AVENUE                        ,            ,10301,1,0,1,10920,2520,1970,1,A1,910000,2013-06-07 00:00:00
5904,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,688,35, ,A3,20 DENOBLE LANE                          ,            ,10301,1,0,1,12658,7523,1991,1,A3,1600000,2013-09-04 00:00:00
5905,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,688,50, ,A3,30 DENOBLE LANE                          ,            ,10301,1,0,1,14209,5705,1992,1,A3,1400000,2013-03-07 00:00:00
5906,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,864,1, ,A1,300 OCEAN TERRACE                        ,            ,10301,1,0,1,77800,3024,1950,1,A1,1915000,2013-10-22 00:00:00
5907,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,864,200, ,A2,430 OCEAN TERRACE                        ,            ,10301,1,0,1,15306,2004,1965,1,A2,500000,2013-03-06 00:00:00
5908,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,868,40, ,A3,26 GORGE ROAD                            ,            ,10304,1,0,1,12312,5723,1998,1,A3,0,2013-02-11 00:00:00
5909,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,870,79, ,A3,114 ROMER ROAD                           ,            ,10304,1,0,1,20767,3392,1960,1,A3,995000,2013-04-25 00:00:00
5910,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,870,239, ,A3,14 PETER COURT                           ,            ,10304,1,0,1,18788,7090,1999,1,A3,0,2013-12-17 00:00:00
5911,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,871,60, ,A3,76 ST GEORGE DRIVE                       ,            ,10304,1,0,1,10300,4300,1994,1,A3,1750000,2013-09-12 00:00:00
5912,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,871,105, ,A3,143 FOUR CORNERS ROAD                    ,            ,10304,1,0,1,16115,11497,2000,1,A3,2800000,2013-08-28 00:00:00
5913,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,872,35, ,A3,120 COLLEGE PLACE                        ,            ,10304,1,0,1,12299,6400,2004,1,A3,1760000,2013-04-19 00:00:00
5914,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,872,64, ,A1,70 ST JAMES PLACE                        ,            ,10304,1,0,1,23386,4111,1965,1,A0,0,2013-04-10 00:00:00
5915,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,874,30, ,A1,57 ST JAMES PLACE                        ,            ,10304,1,0,1,16680,3291,1970,1,A1,1550000,2013-10-03 00:00:00
5916,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,876,7, ,A1,50 WILLOW POND ROAD                      ,            ,10304,1,0,1,10000,4514,1960,1,A1,900000,2013-11-26 00:00:00
5917,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,878,90, ,A1,76 WESTMINSTER COURT                     ,            ,10304,1,0,1,15375,4056,1950,1,A1,1800000,2013-11-15 00:00:00
5918,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,878,145, ,A1,44 ANNFIELD COURT                        ,            ,10304,1,0,1,12150,3420,1965,1,A1,1100000,2013-07-08 00:00:00
5919,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,881,186, ,A3,10A WHITWELL PLACE                       ,            ,10304,1,0,1,10000,6741,1995,1,A3,0,2013-06-18 00:00:00
5920,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,881,186, ,A3,10A WHITWELL PLACE                       ,            ,10304,1,0,1,10000,6741,1995,1,A3,0,2013-06-18 00:00:00
5921,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,881,186, ,A3,10A WHITWELL PLACE                       ,            ,10304,1,0,1,10000,6741,1995,1,A3,0,2013-06-18 00:00:00
5922,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,881,213, ,A3,47 HUNT LANE                             ,            ,10304,1,0,1,10000,4130,1986,1,A3,0,2013-07-02 00:00:00
5923,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,884,3, ,A3,120 ROMER ROAD                           ,            ,10304,1,0,1,11611,5643,1998,1,A3,1300000,2013-01-24 00:00:00
5924,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,884,28, ,A1,61 EAST LOOP ROAD                        ,            ,10304,1,0,1,9754,3912,1987,1,A1,0,2013-12-19 00:00:00
5925,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,885,28, ,A1,28 EAST LOOP ROAD                        ,            ,10304,1,0,1,25120,4806,1910,1,A1,995000,2013-05-29 00:00:00
5926,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,885,28, ,A1,28 EAST LOOP ROAD                        ,            ,10304,1,0,1,25120,4806,1910,1,A1,730000,2013-05-29 00:00:00
5927,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,894,131, ,A2,42 CROMWELL CIRCLE                       ,            ,10304,1,0,1,18125,3112,1960,1,A2,1060000,2013-04-08 00:00:00
5928,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,894,272, ,A1,795 TODT HILL ROAD                       ,            ,10304,1,0,1,18070,2900,1955,1,A1,865200,2013-03-18 00:00:00
5929,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,894,312, ,A1,125 CROMWELL CIRCLE                      ,            ,10304,1,0,1,17880,3056,1955,1,A1,1280000,2013-11-25 00:00:00
5930,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,896,125, ,A2,62 COPPERLEAF TERRACE                    ,            ,10304,1,0,1,10000,1940,1960,1,A2,868000,2013-10-24 00:00:00
5931,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,896,125, ,A2,62 COPPERLEAF TERRACE                    ,            ,10304,1,0,1,10000,1940,1960,1,A2,0,2013-10-08 00:00:00
5932,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,898,74, ,A2,1065 TODT HILL ROAD                      ,            ,10304,1,0,1,14355,1998,1960,1,A2,0,2013-11-13 00:00:00
5933,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,898,118, ,A2,40 WINDY HOLLOW WAY                      ,            ,10304,1,0,1,10125,2160,1950,1,A2,0,2013-01-13 00:00:00
5934,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,902,70, ,A3,30 TODT HILL COURT                       ,            ,10304,1,0,1,12642,3900,1993,1,A3,0,2013-05-03 00:00:00
5935,5,TODT HILL                ,01  ONE FAMILY DWELLINGS                    ,1,902,87, ,A3,906 TODT HILL ROAD                       ,            ,10304,1,0,1,12436,4740,1994,1,A3,945000,2013-04-10 00:00:00
5936,5,TODT HILL                ,05  TAX CLASS 1 VACANT LAND                 ,1B,882,62, ,V0,ELMHURST AVENUE                          ,            ,10301,0,0,0,12200,0,0,1,V0,900000,2013-08-19 00:00:00
5937,5,TODT HILL                ,06  TAX CLASS 1 - OTHER                     ,1,865,300, ,Z0,HILLVIEW PLACE                           ,            ,10304,0,0,0,11763,0,1970,1,Z0,0,2013-11-25 00:00:00
5938,5,TODT HILL                ,06  TAX CLASS 1 - OTHER                     ,1,865,300, ,Z0,HILLVIEW PLACE                           ,            ,10304,0,0,0,11763,0,1970,1,Z0,1000,2013-11-25 00:00:00
5939,5,TODT HILL                ,06  TAX CLASS 1 - OTHER                     ,1,870,230, ,Z0,14A PETER COURT                          ,            ,10304,0,0,0,17272,0,0,1,Z0,0,2013-12-17 00:00:00
5940,5,TOMPKINSVILLE            ,01  ONE FAMILY DWELLINGS                    ,1,504,92, ,A5,34 MARGO LOOP                            ,            ,10301,1,0,1,1316,1550,2001,1,A5,0,2013-03-26 00:00:00
5941,5,TOMPKINSVILLE            ,01  ONE FAMILY DWELLINGS                    ,1,569,146, ,A5,85 TOMPKINS CIRCLE                       ,            ,10301,1,0,1,2475,1792,1988,1,A5,0,2013-08-23 00:00:00
5942,5,TOMPKINSVILLE            ,01  ONE FAMILY DWELLINGS                    ,1,569,228, ,A1,72 TOMPKINS CIRCLE                       ,            ,10301,1,0,1,7275,1828,1930,1,A1,560000,2013-11-20 00:00:00
5943,5,TOMPKINSVILLE            ,01  ONE FAMILY DWELLINGS                    ,1,571,225, ,A2,135 NIXON AVENUE                         ,            ,10304,1,0,1,6277,2048,1970,1,A2,745000,2013-06-10 00:00:00
5944,5,TOMPKINSVILLE            ,01  ONE FAMILY DWELLINGS                    ,1,571,230, ,A1,143 NIXON AVENUE                         ,            ,10304,1,0,1,14161,2814,1930,1,A1,785000,2013-09-10 00:00:00
5945,5,TOMPKINSVILLE            ,01  ONE FAMILY DWELLINGS                    ,1,572,25, ,A1,131 CEBRA AVENUE                         ,            ,10304,1,0,1,5000,1364,1910,1,A1,0,2013-04-02 00:00:00
5946,5,TOMPKINSVILLE            ,01  ONE FAMILY DWELLINGS                    ,1,572,39, ,A1,12 NIXON AVENUE                          ,            ,10304,1,0,1,5247,1064,1910,1,A1,160000,2013-12-09 00:00:00
5947,5,TOMPKINSVILLE            ,01  ONE FAMILY DWELLINGS                    ,1,573,16, ,A2,18 WARD AVENUE                           ,            ,10304,1,0,1,6100,892,1955,1,A2,440000,2013-07-29 00:00:00
5948,5,TOMPKINSVILLE            ,01  ONE FAMILY DWELLINGS                    ,1,574,40, ,A1,15 EDGAR TERRACE                         ,            ,10301,1,0,1,1890,1512,1920,1,A1,275000,2013-12-04 00:00:00
5949,5,TOMPKINSVILLE            ,01  ONE FAMILY DWELLINGS                    ,1,576,75, ,A2,48 WARD AVENUE                           ,            ,10304,1,0,1,6100,2590,1920,1,A2,0,2013-03-26 00:00:00
5950,5,TOMPKINSVILLE            ,01  ONE FAMILY DWELLINGS                    ,1,577,42, ,A1,18 BAYVIEW PLACE                         ,            ,10304,1,0,1,4800,1828,1915,1,A1,432500,2013-05-03 00:00:00
5951,5,TOMPKINSVILLE            ,01  ONE FAMILY DWELLINGS                    ,1,578,16, ,A2,81 CEBRA AVENUE                          ,            ,10304,1,0,1,4640,2160,1955,1,A2,0,2013-05-30 00:00:00
5952,5,TOMPKINSVILLE            ,01  ONE FAMILY DWELLINGS                    ,1,578,24, ,A1,63 CEBRA AVENUE                          ,            ,10304,1,0,1,6720,2193,1920,1,A1,450000,2013-12-03 00:00:00
5953,5,TOMPKINSVILLE            ,01  ONE FAMILY DWELLINGS                    ,1,579,57, ,A5,82 CEBRA AVENUE                          ,            ,10304,1,0,1,2232,1160,1988,1,A5,0,2013-07-30 00:00:00
5954,5,TOMPKINSVILLE            ,01  ONE FAMILY DWELLINGS                    ,1,579,78, ,A5,196 WARD AVENUE                          ,            ,10304,1,0,1,2232,1348,1989,1,A5,265000,2013-02-13 00:00:00
5955,5,TOMPKINSVILLE            ,01  ONE FAMILY DWELLINGS                    ,1,579,168, ,A9,39 CHESTER PLACE                         ,            ,10304,1,0,1,2500,3840,1989,1,A9,349000,2013-11-20 00:00:00
5956,5,TOMPKINSVILLE            ,01  ONE FAMILY DWELLINGS                    ,1,580,159, ,A5,29 NATALIE COURT                         ,            ,10304,1,0,1,2675,1800,1998,1,A5,350000,2013-04-22 00:00:00
5957,5,TOMPKINSVILLE            ,02  TWO FAMILY DWELLINGS                    ,1,114,43, ,B2,130 CASTLETON AVENUE                     ,            ,10301,2,0,2,3193,2340,1901,1,B2,310000,2013-10-09 00:00:00
5958,5,TOMPKINSVILLE            ,02  TWO FAMILY DWELLINGS                    ,1,115,28, ,B2,64 OXFORD PLACE                          ,            ,10301,2,0,2,6000,1506,1957,1,B2,0,2013-12-31 00:00:00
5959,5,TOMPKINSVILLE            ,02  TWO FAMILY DWELLINGS                    ,1,115,47, ,B2,26 OXFORD PLACE                          ,            ,10301,2,0,2,3840,3120,1901,1,B2,220000,2013-04-15 00:00:00
5960,5,TOMPKINSVILLE            ,02  TWO FAMILY DWELLINGS                    ,1,498,59, ,S2,192 BAY STREET                           ,            ,10301,2,1,3,2500,3496,1900,1,S2,425000,2013-10-11 00:00:00
5961,5,TOMPKINSVILLE            ,02  TWO FAMILY DWELLINGS                    ,1,498,59, ,S2,192 BAY STREET                           ,            ,10301,2,1,3,2500,3496,1900,1,S2,317694,2013-07-30 00:00:00
5962,5,TOMPKINSVILLE            ,02  TWO FAMILY DWELLINGS                    ,1,501,39, ,B3,80 HANNAH STREET                         ,            ,10301,2,0,2,7620,2220,1920,1,B3,405000,2013-05-29 00:00:00
5963,5,TOMPKINSVILLE            ,02  TWO FAMILY DWELLINGS                    ,1,578,28, ,B9,40 CRESTON PLACE                         ,            ,10304,2,0,2,3061,1400,1989,1,B9,301000,2013-06-18 00:00:00
5964,5,TOMPKINSVILLE            ,02  TWO FAMILY DWELLINGS                    ,1,579,15, ,B2,380 VICTORY BOULEVARD                    ,            ,10301,2,0,2,3000,2164,1915,1,B2,142500,2013-03-07 00:00:00
5965,5,TOMPKINSVILLE            ,02  TWO FAMILY DWELLINGS                    ,1,579,194, ,B9,36 CHESTER PLACE                         ,            ,10304,2,0,2,3742,2516,1989,1,B9,257063,2013-10-07 00:00:00
5966,5,TOMPKINSVILLE            ,03  THREE FAMILY DWELLINGS                  ,1,115,44, ,C0,32 OXFORD PLACE                          ,            ,10301,3,0,3,3930,3407,1910,1,C0,395000,2013-05-24 00:00:00
5967,5,TOMPKINSVILLE            ,03  THREE FAMILY DWELLINGS                  ,1,499,16, ,C0,58 VAN DUZER STREET                      ,            ,10301,3,0,3,1848,3340,1925,1,C0,0,2013-01-29 00:00:00
5968,5,TOMPKINSVILLE            ,03  THREE FAMILY DWELLINGS                  ,1,499,16, ,C0,58 VAN DUZER STREET                      ,            ,10301,3,0,3,1848,3340,1925,1,C0,0,2013-01-29 00:00:00
5969,5,TOMPKINSVILLE            ,05  TAX CLASS 1 VACANT LAND                 ,1B,571,93, ,V0,HOMER STREET                             ,            ,0,0,0,0,114068,0,0,1,V0,650000,2013-01-10 00:00:00
5970,5,TOMPKINSVILLE            ,05  TAX CLASS 1 VACANT LAND                 ,1B,571,94, ,V0,HOMER STREET                             ,            ,0,0,0,0,5886,0,0,1,V0,0,2013-01-10 00:00:00
5971,5,TOMPKINSVILLE            ,05  TAX CLASS 1 VACANT LAND                 ,1B,574,25, ,V0,WILLIS AVENUE                            ,            ,10301,0,0,0,6372,0,0,1,V0,95000,2013-05-16 00:00:00
5972,5,TOMPKINSVILLE            ,07  RENTALS - WALKUP APARTMENTS             ,2A,575,17, ,C2,212 VICTORY BOULEVARD                    ,            ,10301,5,0,5,10831,3225,1931,2,C2,0,2013-06-27 00:00:00
5973,5,TOMPKINSVILLE            ,07  RENTALS - WALKUP APARTMENTS             ,2A,576,49, ,C3,26 AVON PLACE                            ,            ,10301,4,0,4,3776,2772,1930,2,C3,400000,2013-10-03 00:00:00
5974,5,TOMPKINSVILLE            ,13  CONDOS - ELEVATOR APARTMENTS            ,2,579,1001, ,R4,55 AUSTIN PLACE                          ,1C          ,10304,1,0,1,0,0,1962,2,R4,120000,2013-11-25 00:00:00
5975,5,TOMPKINSVILLE            ,13  CONDOS - ELEVATOR APARTMENTS            ,2,579,1121, ,R4,55 AUSTIN PLACE                          ,2P          ,10304,1,0,1,0,0,1962,2,R4,274000,2013-10-18 00:00:00
5976,5,TOMPKINSVILLE            ,13  CONDOS - ELEVATOR APARTMENTS            ,2,579,1125, ,R4,55 AUSTIN PLACE                          ,2V          ,10304,1,0,1,0,0,1962,2,R4,95000,2013-11-05 00:00:00
5977,5,TOMPKINSVILLE            ,13  CONDOS - ELEVATOR APARTMENTS            ,2,579,1126, ,R4,55 AUSTIN PLACE                          ,2W          ,10304,1,0,1,0,0,1962,2,R4,0,2013-09-24 00:00:00
5978,5,TOMPKINSVILLE            ,13  CONDOS - ELEVATOR APARTMENTS            ,2,579,1144, ,R4,55 AUSTIN PLACE                          ,3R          ,10304,1,0,1,0,0,1962,2,R4,150000,2013-04-15 00:00:00
5979,5,TOMPKINSVILLE            ,13  CONDOS - ELEVATOR APARTMENTS            ,2,579,1146, ,R4,55 AUSTIN PLACE                          ,3T          ,10304,1,0,1,0,0,1962,2,R4,85000,2013-04-19 00:00:00
5980,5,TOMPKINSVILLE            ,13  CONDOS - ELEVATOR APARTMENTS            ,2,579,1156, ,R4,55 AUSTIN PLACE                          ,4E          ,10304,1,0,1,0,0,1962,2,R4,75000,2013-04-25 00:00:00
5981,5,TOMPKINSVILLE            ,13  CONDOS - ELEVATOR APARTMENTS            ,2,579,1166, ,R4,55 AUSTIN PLACE                          ,4R          ,10304,1,0,1,0,0,1962,2,R4,0,2013-07-10 00:00:00
5982,5,TOMPKINSVILLE            ,13  CONDOS - ELEVATOR APARTMENTS            ,2,579,1166, ,R4,55 AUSTIN PLACE                          ,4R          ,10304,1,0,1,0,0,1962,2,R4,140000,2013-07-10 00:00:00
5983,5,TOMPKINSVILLE            ,13  CONDOS - ELEVATOR APARTMENTS            ,2,579,1174, ,R4,55 AUSTIN PLACE                          ,5A          ,10304,1,0,1,0,0,1962,2,R4,170000,2013-07-25 00:00:00
5984,5,TOMPKINSVILLE            ,13  CONDOS - ELEVATOR APARTMENTS            ,2,579,1192, ,R4,55 AUSTIN PLACE                          ,5W          ,10304,1,0,1,0,0,1962,2,R4,191000,2013-11-08 00:00:00
5985,5,TOMPKINSVILLE            ,22  STORE BUILDINGS                         ,4,569,63, ,K1,54 VICTORY BOULEVARD                     ,            ,10301,0,1,1,2300,1900,1940,4,K1,130000,2013-04-15 00:00:00
5986,5,TOMPKINSVILLE            ,44  CONDO PARKING                           ,4,579,1020, ,RG,N/A AUSTIN PLACE                         ,            ,10304,0,0,1,0,0,1962,4,RG,0,2013-07-10 00:00:00
