,"STATEN ISLAND ANNUALIZE SALE FOR 2014.  (All Sales From  Jan 1, 2014 - Dec 31, 2014)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 3/31/2015.  Coop Sales Files as of 4/3/2015.,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name 1/10/15.  Descriptive Data as of 3/22/15,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
6530,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7851,38, ,B2,374 BREHAUT AVENUE                       ,            ,10307,2,0,2,4935,3690,2002,1,B2,0,2014-10-22 00:00:00
6531,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7853,98, ,B2,78 JOLINE AVENUE                         ,            ,10307,2,0,2,6468,4250,2002,1,B2,825000,2014-07-24 00:00:00
6532,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7862,23, ,B2,646 ROCKAWAY STREET                      ,            ,10307,2,0,2,3500,2624,2000,1,B2,587000,2014-07-24 00:00:00
6533,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7862,35, ,B2,670 ROCKAWAY STREET                      ,            ,10307,2,0,2,4250,3450,1995,1,B2,0,2014-03-24 00:00:00
6534,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7866,59, ,B2,35 FAYANN LANE                           ,            ,10307,2,0,2,9795,4266,1994,1,B2,978500,2014-10-07 00:00:00
6535,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7867,36, ,B2,114 SPRAGUE AVENUE                       ,            ,10307,2,0,2,9000,2288,1930,1,B2,0,2014-10-09 00:00:00
6536,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7868,66, ,B2,10 JOYCE LANE                            ,            ,10307,2,0,2,11946,5300,1997,1,B2,0,2014-05-01 00:00:00
6537,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7868,82, ,B2,17 KEPPEL AVENUE                         ,            ,10307,2,0,2,10060,5270,1989,1,B2,900000,2014-07-28 00:00:00
6538,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7883,78, ,B2,357 MANHATTAN STREET                     ,            ,10307,2,0,2,5000,3120,1986,1,B2,560000,2014-05-09 00:00:00
6539,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7887,81, ,B2,281 BRIGHTON STREET                      ,            ,10307,2,0,2,3750,2730,2005,1,B2,0,2014-04-25 00:00:00
6540,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7888,48, ,B2,589 CLERMONT AVENUE                      ,            ,10307,2,0,2,3860,3364,2014,1,B2,804417,2014-12-08 00:00:00
6541,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7888,80, ,B2,281 CHELSEA STREET                       ,            ,10307,2,0,2,6175,2520,1988,1,B2,735000,2014-10-03 00:00:00
6542,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7888,147, ,B2,318 BRIGHTON STREET                      ,            ,10307,2,0,2,4545,3500,2014,1,B2,829873,2014-07-14 00:00:00
6543,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7889,55, ,B1,451 YETMAN AVENUE                        ,            ,10307,2,0,2,10000,5078,1975,1,B1,0,2014-05-02 00:00:00
6544,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7891,11, ,B2,158 MANHATTAN STREET                     ,            ,10307,2,0,2,4000,3000,2009,1,B2,755000,2014-08-29 00:00:00
6545,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7892,37, ,B2,194 BRIGHTON STREET                      ,            ,10307,2,0,2,4900,3580,1997,1,B2,740000,2014-12-17 00:00:00
6546,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7899,38, ,B2,19 BRIGHTON STREET                       ,            ,10307,2,0,2,3700,2416,1910,1,B2,0,2014-01-27 00:00:00
6547,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7900,39, ,B2,80 BRIGHTON STREET                       ,            ,10307,2,0,2,6290,4300,2001,1,B2,760000,2014-06-06 00:00:00
6548,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7900,39, ,B2,80 BRIGHTON STREET                       ,            ,10307,2,0,2,6290,4300,2001,1,B2,0,2014-06-06 00:00:00
6549,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7905,85, ,B2,585 MAIN STREET                          ,            ,10307,2,0,2,6200,2820,1988,1,B2,740000,2014-07-28 00:00:00
6550,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7906,50, ,B2,618 MAIN STREET                          ,            ,10307,2,0,2,4140,3600,2000,1,B2,0,2014-02-04 00:00:00
6551,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7908,46, ,B2,617 CLERMONT AVENUE                      ,            ,10307,2,0,2,4829,2800,1993,1,B2,790000,2014-01-28 00:00:00
6552,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7909,83, ,B2,227 SWINNERTON STREET                    ,            ,10307,2,0,2,4485,3736,2001,1,B2,810000,2014-08-04 00:00:00
6553,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7910,72, ,B2,239 CARTERET STREET                      ,            ,10307,2,0,2,3600,2811,2005,1,B2,0,2014-07-28 00:00:00
6554,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7910,87, ,B2,215 CARTERET STREET                      ,            ,10307,2,0,2,4000,3145,2009,1,B2,695000,2014-07-09 00:00:00
6555,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7915,71, ,B2,43 SWINNERTON STREET                     ,            ,10307,2,0,2,3800,2400,1988,1,B2,580000,2014-06-18 00:00:00
6556,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7924,32, ,B2,238 ASPINWALL STREET                     ,            ,10307,2,0,2,3900,3350,1999,1,B2,0,2014-05-22 00:00:00
6557,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7924,69, ,B2,223 FINLAY STREET                        ,            ,10307,2,0,2,5102,3752,2006,1,B2,0,2014-06-11 00:00:00
6558,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7926,12, ,B3,104 CARTERET STREET                      ,            ,10307,2,0,2,5500,2440,1980,1,B3,0,2014-02-22 00:00:00
6559,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7928,78, ,B2,121 CONNECTICUT STREET                   ,            ,10307,2,0,2,10670,5720,1987,1,B2,805000,2014-12-22 00:00:00
6560,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7930,1, ,B2,27 FINLAY STREET                         ,            ,10307,2,0,2,9300,3901,1993,1,B2,860000,2014-04-22 00:00:00
6561,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7930,45, ,B2,43 FINLAY STREET                         ,            ,10307,2,0,2,10000,5101,1993,1,B2,1010000,2014-02-19 00:00:00
6562,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7936,31, ,B2,236 CONNECTICUT STREET                   ,            ,10307,2,0,2,7305,5300,1997,1,B2,0,2014-04-16 00:00:00
6563,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7945,52, ,B2,45 SATTERLEE STREET                      ,            ,10307,2,0,2,3800,1852,1975,1,B2,1,2014-06-26 00:00:00
6564,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7945,56, ,B2,37 SATTERLEE STREET                      ,            ,10307,2,0,2,3800,1852,1975,1,B2,560000,2014-01-17 00:00:00
6565,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7945,56, ,B2,37 SATTERLEE STREET                      ,            ,10307,2,0,2,3800,1852,1975,1,B2,560000,2014-01-17 00:00:00
6566,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7997,67, ,B2,27 MEAGAN LOOP                           ,            ,10307,2,0,2,3430,2800,2001,1,B2,0,2014-09-08 00:00:00
6567,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,7997,75, ,B2,8 MEAGAN LOOP                            ,            ,10307,2,0,2,3430,2800,2001,1,B2,399000,2014-04-24 00:00:00
6568,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,8001,49, ,B2,81 MAIN STREET                           ,            ,10307,2,0,2,4290,2650,1999,1,B2,450000,2014-06-15 00:00:00
6569,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,8002,13, ,B2,303 ELLIS STREET                         ,            ,10307,2,0,2,5958,2647,2013,1,B2,623764,2014-11-13 00:00:00
6570,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,8002,15, ,B2,299 ELLIS STREET                         ,            ,10307,2,0,2,5960,2648,2011,1,B2,610948,2014-07-17 00:00:00
6571,5,TOTTENVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,8002,17, ,B2,291 ELLIS STREET                         ,            ,10307,2,0,2,5964,2547,2011,1,B2,600000,2014-01-17 00:00:00
