,"BRONX ANNUALIZE SALE FOR 2015.  (All Sales From  January 1, 2015 - December 31, 2015)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 3/31/2016.  Coop Sales Files as of 4/1/2016.,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name 4/1/16.  Descriptive Data as of 4/1/16.,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
2988,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2682,32, ,B9,830 EAST 169 STREET                      ,            ,10459,2,0,2,2027,2952,1901,1,B9,90000,2015-03-27 00:00:00
2989,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2682,32, ,B9,830 EAST 169TH STREET                    ,            ,10459,2,0,2,2027,2952,1901,1,B9,50000,2015-03-23 00:00:00
2990,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2683,108, ,B2,576 PROSPECT AVENUE                      ,            ,10455,2,0,2,2780,2340,1990,1,B2,490000,2015-12-28 00:00:00
2991,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2684,115, ,B2,584 BECK STREET                          ,            ,10455,2,0,2,2500,2340,1990,1,B2,0,2015-06-22 00:00:00
2992,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2686,13, ,S2,911 AVENUE ST JOHN                       ,            ,10455,2,1,3,1515,2853,1990,1,S2,310000,2015-07-14 00:00:00
2993,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2687,22, ,B2,882 EAST 156 STREET                      ,            ,10455,2,0,2,2030,2236,1901,1,B2,179000,2015-08-07 00:00:00
2994,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2688,60, ,B1,896 LONGWOOD AVENUE                      ,            ,10459,2,0,2,1880,1706,1992,1,B1,390000,2015-12-03 00:00:00
2995,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2688,62, ,B1,898 LONGWOOD AVENUE                      ,            ,10459,2,0,2,2422,1744,1992,1,B1,410000,2015-03-10 00:00:00
2996,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2690,204, ,B9,857 EAST 164 STREET                      ,            ,10459,2,0,2,1488,2865,1910,1,B9,210000,2015-04-24 00:00:00
2997,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2690,204, ,B9,857 EAST 164 STREET                      ,            ,10459,2,0,2,1488,2865,1910,1,B9,100000,2015-02-27 00:00:00
2998,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2690,204, ,B9,857 EAST 164TH STREET                    ,            ,10459,2,0,2,1488,2865,1910,1,B9,100000,2015-02-20 00:00:00
2999,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2691,38, ,B1,1035 STEBBINS AVENUE                     ,            ,10459,2,0,2,1146,1684,2005,1,B1,275000,2015-08-26 00:00:00
3000,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2691,38, ,B1,1035 REV JAMES A POLITE A                ,            ,10459,2,0,2,1146,1684,2005,1,B1,485000,2015-02-26 00:00:00
3001,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2691,181, ,B2,850 E 167TH STREET                       ,            ,10459,2,0,2,2331,1680,1993,1,B2,480000,2015-11-04 00:00:00
3002,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2691,181, ,B2,850 EAST 167TH STREET                    ,            ,10459,2,0,2,2331,1680,1993,1,B2,243000,2015-06-12 00:00:00
3003,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2692,34, ,B2,870 HOME STREET                          ,            ,10459,2,0,2,2929,1837,1901,1,B2,292769,2015-06-15 00:00:00
3004,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2692,43, ,B2,888 HOME STREET                          ,            ,10459,2,0,2,840,1788,1901,1,B2,5500,2015-02-17 00:00:00
3005,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2692,85, ,B1,843 EAST 167 STREET                      ,            ,10459,2,0,2,810,1176,1910,1,B1,0,2015-07-11 00:00:00
3006,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2694,111, ,B1,1233 REV. JAMES A. POLITE                ,            ,10459,2,0,2,2683,1992,1991,1,B1,0,2015-03-02 00:00:00
3007,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2695,51, ,B2,905 EAST 156TH STREET                    ,            ,10455,2,0,2,2242,2092,1910,1,B2,275000,2015-04-30 00:00:00
3008,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2695,51, ,B2,905 EAST 156TH STREET                    ,            ,10455,2,0,2,2242,2092,1910,1,B2,0,2015-04-30 00:00:00
3009,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2695,121, ,B1,920 LONGWOOD AVENUE                      ,            ,10459,2,0,2,1992,2571,1993,1,B1,260000,2015-12-11 00:00:00
3010,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2695,121, ,B1,920 LONGWOOD AVENUE                      ,            ,10459,2,0,2,1992,2571,1993,1,B1,380000,2015-01-29 00:00:00
3011,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2704,26, ,S2,932 EAST 165TH STREET                    ,            ,10459,2,1,3,1422,2865,1901,1,S2,435000,2015-05-21 00:00:00
3012,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2716,157, ,B2,1053 TIFFANY STREET                      ,            ,10459,2,0,2,3300,1680,1993,1,B2,204000,2015-08-05 00:00:00
3013,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2719,32, ,B2,1135 FOX STREET                          ,            ,10459,2,0,2,2994,2400,1992,1,B2,442000,2015-11-02 00:00:00
3014,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2719,168, ,B2,1161 SIMPSON STREET                      ,            ,10459,2,0,2,1900,2340,1992,1,B2,400000,2015-12-04 00:00:00
3015,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2721,111, ,B1,824 FOX STREET                           ,            ,10459,2,0,2,2015,1816,1997,1,B1,0,2015-11-04 00:00:00
3016,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2728,63, ,B2,1142 SIMPSON STREET                      ,            ,10459,2,0,2,1900,2280,1992,1,B2,415000,2015-09-01 00:00:00
3017,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2748,141, ,B2,1051 BRYANT AVENUE                       ,            ,10459,2,0,2,2033,2400,1995,1,B2,440000,2015-10-22 00:00:00
3018,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2749,18, ,B1,1040 HOE AVENUE                          ,            ,10459,2,0,2,1993,2700,1994,1,B1,445200,2015-11-04 00:00:00
3019,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2749,41, ,B2,1041 FAILE STREET                        ,            ,10459,2,0,2,2000,2880,1899,1,B2,499000,2015-05-06 00:00:00
3020,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2749,118, ,B1,1042 HOE AVENUE                          ,            ,10459,2,0,2,1993,2700,1994,1,B1,435000,2015-11-05 00:00:00
3021,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2753,27, ,B2,1188 VYSE AVENUE                         ,            ,10459,2,0,2,1860,2100,1992,1,B2,449000,2015-08-21 00:00:00
3022,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2754,72, ,B2,1152 BRYANT AVE                          ,            ,10459,2,0,2,2300,2248,1901,1,B2,0,2015-05-08 00:00:00
3023,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2961,7, ,S2,783 EAST 169 STREET                      ,            ,10456,2,1,3,2454,3898,1931,1,S2,475000,2015-11-24 00:00:00
3024,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2963,42, ,B2,799 JENNINGS STREET                      ,            ,10459,2,0,2,2500,1080,1931,1,B2,477146,2015-01-29 00:00:00
3025,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2964,5, ,B2,1378 BRISTOW STREET                      ,            ,10459,2,0,2,2000,2276,1901,1,B2,195000,2015-01-22 00:00:00
3026,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2973,108, ,B2,1270 REV JAMES A. POLITE                 ,            ,10459,2,0,2,1933,2280,1991,1,B2,400000,2015-08-14 00:00:00
3027,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2973,121, ,B2,1259 CHISHOLM STREET                     ,            ,10459,2,0,2,1900,2280,1991,1,B2,430000,2015-11-12 00:00:00
3028,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2974,30, ,B2,1164 FOX STREET                          ,            ,10459,2,0,2,2500,1956,1920,1,B2,183000,2015-02-17 00:00:00
3029,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2980,33, ,B1,1349 HOE AVENUE                          ,            ,10459,2,0,2,17500,2520,1995,1,B1,420000,2015-06-30 00:00:00
3030,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2980,42, ,B2,1309 HOE AVENUE                          ,            ,10459,2,0,2,2500,1932,1901,1,B2,310000,2015-11-23 00:00:00
3031,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2980,54, ,B9,1285 HOE AVENUE                          ,            ,10459,2,0,2,2500,1400,1901,1,B9,250000,2015-07-16 00:00:00
3032,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2986,1, ,B2,971 HOME ST                              ,            ,10459,2,0,2,2696,2100,1992,1,B2,479000,2015-01-23 00:00:00
3033,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2993,15, ,B2,1229 BRYANT AVENUE                       ,            ,10459,2,0,2,1956,2100,1991,1,B2,0,2015-08-22 00:00:00
3034,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2994,6, ,B2,1414 VYSE AV                             ,            ,10459,2,0,2,2500,3222,1920,1,B2,100000,2015-11-05 00:00:00
3035,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2994,6, ,B2,1414 VYSE AVENUE                         ,            ,10459,2,0,2,2500,3222,1920,1,B2,10000,2015-06-16 00:00:00
3036,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2994,10, ,B2,1422 VYSE AVENUE                         ,            ,10459,2,0,2,2500,1600,1901,1,B2,415000,2015-06-26 00:00:00
3037,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY DWELLINGS                    ,1,2994,136, ,B1,1427 BRYANT AVENUE                       ,            ,10459,2,0,2,2100,2520,1995,1,B1,415000,2015-09-30 00:00:00
3038,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY DWELLINGS                  ,1,2375,8, ,C0,404 EAST 154 STREET                      ,            ,10455,3,0,3,2500,3630,1800,1,C0,5000,2015-09-16 00:00:00
3039,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY DWELLINGS                  ,1,2627,51, ,C0,883 CAULDWELL AVENUE                     ,            ,10456,3,0,3,1800,2928,1901,1,C0,225000,2015-08-18 00:00:00
3040,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY DWELLINGS                  ,1,2629,46, ,C0,786 CAULDWELL AVENUE                     ,            ,10456,3,0,3,2048,1934,1901,1,C0,0,2015-08-07 00:00:00
3041,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY DWELLINGS                  ,1,2633,150, ,C0,671 EAST 165 STREET                      ,            ,10456,3,0,3,2200,3063,1996,1,C0,10,2015-12-11 00:00:00
3042,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY DWELLINGS                  ,1,2636,29, ,C0,765 JACKSON AVENUE                       ,            ,10456,3,0,3,2754,3756,1901,1,C0,0,2015-04-06 00:00:00
3043,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY DWELLINGS                  ,1,2651,7, ,C0,1108 JACKSON AVENUE                      ,            ,10456,3,0,3,1697,3234,1903,1,C0,0,2015-06-26 00:00:00
3044,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY DWELLINGS                  ,1,2651,28, ,C0,1143 FOREST AVE                          ,            ,10456,3,0,3,1748,3240,1920,1,C0,10,2015-10-21 00:00:00
3045,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY DWELLINGS                  ,1,2651,28, ,C0,1143 FOREST AVE                          ,            ,10456,3,0,3,1748,3240,1920,1,C0,445000,2015-03-31 00:00:00
3046,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY DWELLINGS                  ,1,2651,30, ,C0,1139 FOREST AVENUE                       ,            ,10456,3,0,3,1748,3094,1910,1,C0,215000,2015-07-09 00:00:00
3047,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY DWELLINGS                  ,1,2657,15, ,C0,768 EAST 161 STREET                      ,            ,10456,3,0,3,1645,3240,1925,1,C0,520000,2015-08-04 00:00:00
3048,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY DWELLINGS                  ,1,2657,16, ,C0,770 EAST 161 STREET                      ,            ,10456,3,0,3,1688,3324,2008,1,C0,565000,2015-06-25 00:00:00
3049,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY DWELLINGS                  ,1,2662,30, ,C0,1169 TINTON AVE                          ,            ,10456,3,0,3,1740,2796,2005,1,C0,0,2015-07-16 00:00:00
3050,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY DWELLINGS                  ,1,2662,42, ,C0,759 HOME STREET                          ,            ,10456,3,0,3,2000,3550,1920,1,C0,225000,2015-07-09 00:00:00
3051,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY DWELLINGS                  ,1,2673,62, ,C0,1212 TINTON AVENUE                       ,            ,10456,3,0,3,1942,3555,1905,1,C0,175000,2015-06-24 00:00:00
3052,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY DWELLINGS                  ,1,2675,43, ,C0,724 UNION AVE                            ,            ,10455,3,0,3,2349,2812,2006,1,C0,0,2015-06-09 00:00:00
3053,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY DWELLINGS                  ,1,2675,59, ,C0,717 PROSPECT AVENUE                      ,            ,10455,3,0,3,2594,2640,1901,1,C0,410000,2015-11-23 00:00:00
3054,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY DWELLINGS                  ,1,2675,84, ,C0,711 PROSPECT AVENUE                      ,            ,10455,3,0,3,1882,2646,1901,1,C0,280000,2015-07-15 00:00:00
3055,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY DWELLINGS                  ,1,2678,26, ,C0,1006 UNION AVENUE                        ,            ,10459,3,0,3,1065,2700,1900,1,C0,286000,2015-09-16 00:00:00
3056,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY DWELLINGS                  ,1,2681,9, ,C0,1176 UNION AVENUE                        ,            ,10459,3,0,3,1900,2556,1899,1,C0,185000,2015-05-18 00:00:00
